rank,login,name,github_url,account_type,sector,location,verified,followers,followers_30d_ago_estimate,followers_delta_30d,followers_growth_rate_30d,public_repos,public_repos_30d_ago_estimate,public_repos_delta_30d,total_stargazers,total_stargazers_30d_ago_estimate,total_stargazers_delta_30d,score,score_followers_growth,score_repositories_growth,score_stars_growth,snapshot_date
26,CentroEPiaggio,"Bioengineering and Robotics Research Center ""E. Piaggio"" - University of Pisa",https://github.com/CentroEPiaggio,Organization,N/D,"Via Diotisalvi, 2. Pisa, Italy",False,48,46.0,2.0,0.043478,168,166.0,2.0,476,471.0,5.0,8.1226,1.9512,6.0,0.1714,2026-08-09
27,clastix,Clastix Labs,https://github.com/clastix,Organization,N/D,Italy,False,146,142.0,4.0,0.028169,54,53.0,1.0,2417,2383.0,34.0,8.0682,3.9024,3.0,1.1657,2026-08-09
28,commercelayer,Commerce Layer,https://github.com/commercelayer,Organization,N/D,Italy,False,100,98.0,2.0,0.020408,90,88.0,2.0,671,670.0,1.0,7.9855,1.9512,6.0,0.0343,2026-08-09
29,unibo,University of Bologna,https://github.com/unibo,Organization,N/D,"Bologna, Italy",False,66,64.0,2.0,0.03125,8,6.0,2.0,6,6.0,0.0,7.9512,1.9512,6.0,0.0,2026-08-09
30,ZiggyCreatures,ZiggyCreatures,https://github.com/ZiggyCreatures,Organization,N/D,Italy,False,73,67.0,6.0,0.089552,1,1.0,0.0,3862,3816.0,46.0,7.4308,5.8537,0.0,1.5771,2026-08-09
31,mosaico-labs,mosaico,https://github.com/mosaico-labs,Organization,N/D,Italy,False,73,72.0,1.0,0.013889,9,7.0,2.0,1095,1082.0,13.0,7.4213,0.9756,6.0,0.4457,2026-08-09
32,idra-lab, Interdepartmental Robotics Labs (IDRA),https://github.com/idra-lab,Organization,N/D,Italy,False,47,46.0,1.0,0.021739,100,98.0,2.0,278,270.0,8.0,7.2499,0.9756,6.0,0.2743,2026-08-09
33,INGV,Istituto Nazionale di Geofisica e Vulcanologia,https://github.com/INGV,Organization,N/D,"Via di Vigna Murata 605 - 00143, Rome, Italy",False,71,70.0,1.0,0.014286,78,76.0,2.0,147,142.0,5.0,7.147,0.9756,6.0,0.1714,2026-08-09
34,squadracorsepolito,Squadra Corse PoliTO,https://github.com/squadracorsepolito,Organization,N/D,Italy,False,46,45.0,1.0,0.022222,38,36.0,2.0,58,54.0,4.0,7.1128,0.9756,6.0,0.1371,2026-08-09
35,openapi,Openapi®,https://github.com/openapi,Organization,N/D,Home of 🍕,False,71,67.0,4.0,0.059701,24,23.0,1.0,218,213.0,5.0,7.0739,3.9024,3.0,0.1714,2026-08-09
36,c-hydro,"CIMA Research Foundation - Departments of Hydrology and Hydraulics, and Drought",https://github.com/c-hydro,Organization,N/D,"Savona, Italy",False,39,38.0,1.0,0.026316,44,42.0,2.0,28,27.0,1.0,7.0099,0.9756,6.0,0.0343,2026-08-09
37,teamdigitale,Team Digitale,https://github.com/teamdigitale,Organization,PA,"Rome, Italy",True,152,148.0,4.0,0.027027,155,154.0,1.0,336,335.0,1.0,6.9367,3.9024,3.0,0.0343,2026-08-09
38,cartabinaria,CartaBinaria,https://github.com/cartabinaria,Organization,N/D,Italy,False,293,286.0,7.0,0.024476,198,198.0,0.0,158,157.0,1.0,6.8636,6.8293,0.0,0.0343,2026-08-09
39,typeonce-dev,Typeonce,https://github.com/typeonce-dev,Organization,N/D,Italy,False,101,101.0,0.0,0.0,14,13.0,1.0,726,625.0,101.0,6.4629,0.0,3.0,3.4629,2026-08-09
40,eml-eda,"Efficient ML @ EDA Group, Politecnico di Torino",https://github.com/eml-eda,Organization,N/D,Italy,False,40,40.0,0.0,0.0,57,55.0,2.0,262,258.0,4.0,6.1371,0.0,6.0,0.1371,2026-08-09
41,dataciviclab,DataCivicLab,https://github.com/dataciviclab,Organization,N/D,Italy,False,43,43.0,0.0,0.0,21,19.0,2.0,39,36.0,3.0,6.1029,0.0,6.0,0.1029,2026-08-09
42,sisinflab,Information Systems Lab @ Polytechnic University of Bari,https://github.com/sisinflab,Organization,N/D,"Bari, Italy",False,44,44.0,0.0,0.0,146,144.0,2.0,1088,1087.0,1.0,6.0343,0.0,6.0,0.0343,2026-08-09
43,agentvoiceresponse,Agent Voice Response,https://github.com/agentvoiceresponse,Organization,N/D,Italy,False,217,211.0,6.0,0.028436,44,44.0,0.0,198,193.0,5.0,6.0251,5.8537,0.0,0.1714,2026-08-09
44,unicef-drp,Office of Strategy and Evidence Innocenti,https://github.com/unicef-drp,Organization,N/D,Italy,False,104,105.0,0.0,0.0,53,51.0,2.0,134,136.0,0.0,6.0,0.0,6.0,0.0,2026-08-09
45,namirialgroup,Namirial Group,https://github.com/namirialgroup,Organization,N/D,Italy,False,41,41.0,0.0,0.0,6,4.0,2.0,4,4.0,0.0,6.0,0.0,6.0,0.0,2026-08-09
46,un-fao,Food and Agriculture Organization of the United Nations (FAO),https://github.com/un-fao,Organization,N/D,Italy,False,128,125.0,3.0,0.024,35,34.0,1.0,52,61.0,0.0,5.9268,2.9268,3.0,0.0,2026-08-09
47,virgili0,Virgilio Data Science,https://github.com/virgili0,Organization,N/D,Italy,False,123,120.0,3.0,0.025,1,1.0,0.0,14927,14840.0,87.0,5.9097,2.9268,0.0,2.9829,2026-08-09
48,unitn-drive,UniTN - DISI Drive,https://github.com/unitn-drive,Organization,N/D,Italy,False,823,817.0,6.0,0.007344,5,5.0,0.0,20,20.0,0.0,5.8537,5.8537,0.0,0.0,2026-08-09
49,pralab,PRALab,https://github.com/pralab,Organization,N/D,"Cagliari, Italy",False,61,59.0,2.0,0.033898,31,30.0,1.0,813,805.0,8.0,5.2255,1.9512,3.0,0.2743,2026-08-09
50,polimi-ispl,Image and Sound Processing Lab,https://github.com/polimi-ispl,Organization,N/D,"Milan, Italy",False,97,95.0,2.0,0.021053,71,70.0,1.0,903,896.0,7.0,5.1912,1.9512,3.0,0.24,2026-08-09
51,mia-platform,Mia-Platform,https://github.com/mia-platform,Organization,N/D,Italy,False,109,107.0,2.0,0.018692,72,71.0,1.0,335,333.0,2.0,5.0198,1.9512,3.0,0.0686,2026-08-09
52,NON-OS,NØNOS,https://github.com/NON-OS,Organization,N/D,Italy,False,41,39.0,2.0,0.051282,18,17.0,1.0,102,101.0,1.0,4.9855,1.9512,3.0,0.0343,2026-08-09
53,aimagelab,AImageLab,https://github.com/aimagelab,Organization,N/D,"Modena, Italy",False,193,192.0,1.0,0.005208,114,113.0,1.0,4951,4922.0,29.0,4.9699,0.9756,3.0,0.9943,2026-08-09
54,openforis,Open Foris,https://github.com/openforis,Organization,N/D,"Rome, Italy",False,129,124.0,5.0,0.040323,60,60.0,0.0,622,621.0,1.0,4.9123,4.878,0.0,0.0343,2026-08-09
55,Sisal-Org,Sisal-Org,https://github.com/Sisal-Org,Organization,N/D,Italy,False,193,188.0,5.0,0.026596,0,0.0,0.0,0,0.0,0.0,4.878,4.878,0.0,0.0,2026-08-09
56,sparkfabrik,SparkFabrik,https://github.com/sparkfabrik,Organization,N/D,Italy,False,53,52.0,1.0,0.019231,118,117.0,1.0,656,647.0,9.0,4.2842,0.9756,3.0,0.3086,2026-08-09
57,SapienzaNLP,Sapienza NLP group,https://github.com/SapienzaNLP,Organization,N/D,"Rome, Italy",False,136,135.0,1.0,0.007407,85,84.0,1.0,1478,1472.0,6.0,4.1813,0.9756,3.0,0.2057,2026-08-09
58,osservatorionessuno,Osservatorio Nessuno OdV,https://github.com/osservatorionessuno,Organization,N/D,Italy,False,46,45.0,1.0,0.022222,14,13.0,1.0,89,85.0,4.0,4.1128,0.9756,3.0,0.1371,2026-08-09
59,ChibiOS,ChibiOS,https://github.com/ChibiOS,Organization,N/D,Italy,False,116,112.0,4.0,0.035714,4,4.0,0.0,1036,1032.0,4.0,4.0396,3.9024,0.0,0.1371,2026-08-09
60,BitPolito,BitPolito,https://github.com/BitPolito,Organization,N/D," Politecnico di Torino, Turin, Italy",False,60,59.0,1.0,0.016949,19,18.0,1.0,78,78.0,0.0,3.9756,0.9756,3.0,0.0,2026-08-09
61,CMCC-Foundation,CMCC Foundation,https://github.com/CMCC-Foundation,Organization,N/D,"Lecce, Italy",False,58,57.0,1.0,0.017544,60,59.0,1.0,29,29.0,0.0,3.9756,0.9756,3.0,0.0,2026-08-09
62,ICTP,International Centre for Theoretical Physics,https://github.com/ICTP,Organization,N/D,Italy,False,53,52.0,1.0,0.019231,10,9.0,1.0,80,80.0,0.0,3.9756,0.9756,3.0,0.0,2026-08-09
63,vlsi-lab,VLSI lab - PoliTO,https://github.com/vlsi-lab,Organization,N/D,Italy,False,47,46.0,1.0,0.021739,46,45.0,1.0,94,94.0,0.0,3.9756,0.9756,3.0,0.0,2026-08-09
64,zupit-it,Zupit,https://github.com/zupit-it,Organization,N/D,Italy,False,40,39.0,1.0,0.025641,17,16.0,1.0,6,6.0,0.0,3.9756,0.9756,3.0,0.0,2026-08-09
65,ministero-salute,Ministero della Salute,https://github.com/ministero-salute,Organization,PA,Italy,False,80,76.0,4.0,0.052632,103,103.0,0.0,437,437.0,0.0,3.9024,3.9024,0.0,0.0,2026-08-09
66,gem,Global Earthquake Model,https://github.com/gem,Organization,N/D,"Pavia, Italy",False,131,128.0,3.0,0.023438,96,96.0,0.0,706,700.0,6.0,3.1325,2.9268,0.0,0.2057,2026-08-09
67,noi-techpark,NOI Techpark - Südtirol / Alto Adige,https://github.com/noi-techpark,Organization,N/D,"Italy, South Tyrol, 39100 Bolzano/Bozen, Volta street 13/A",False,68,68.0,0.0,0.0,259,258.0,1.0,210,208.0,2.0,3.0686,0.0,3.0,0.0686,2026-08-09
68,VicidominiLab,Vicidomini Lab,https://github.com/VicidominiLab,Organization,N/D,"Genova, Italy",False,39,39.0,0.0,0.0,32,31.0,1.0,75,73.0,2.0,3.0686,0.0,3.0,0.0686,2026-08-09
69,volumio,Volumio Srl,https://github.com/volumio,User,N/D,Firenze - Italia,False,1067,1064.0,3.0,0.00282,135,135.0,0.0,2385,2382.0,3.0,3.0297,2.9268,0.0,0.1029,2026-08-09
70,builders-garden,builders.garden,https://github.com/builders-garden,Organization,N/D,Italy,False,69,69.0,0.0,0.0,178,177.0,1.0,310,310.0,0.0,3.0,0.0,3.0,0.0,2026-08-09
71,MAL-TO,MALTO,https://github.com/MAL-TO,Organization,N/D,"Turin, Italy",False,42,42.0,0.0,0.0,14,13.0,1.0,10,10.0,0.0,3.0,0.0,3.0,0.0,2026-08-09
72,RegestaItalia,RegGitHub,https://github.com/RegestaItalia,Organization,N/D,Italy,False,39,39.0,0.0,0.0,36,35.0,1.0,21,21.0,0.0,3.0,0.0,3.0,0.0,2026-08-09
73,Il-Libro-Open-Source,Il Libro Open Source,https://github.com/Il-Libro-Open-Source,Organization,N/D,Italy,False,209,206.0,3.0,0.014563,4,4.0,0.0,427,426.0,1.0,2.9611,2.9268,0.0,0.0343,2026-08-09
74,italia-opensource,Italia Open-Source,https://github.com/italia-opensource,Organization,N/D,Italy,False,109,106.0,3.0,0.028302,4,4.0,0.0,347,346.0,1.0,2.9611,2.9268,0.0,0.0343,2026-08-09
75,Datamasters-it,DataMasters.it,https://github.com/Datamasters-it,Organization,N/D,"Bari, Italy",False,46,43.0,3.0,0.069767,11,11.0,0.0,10,10.0,0.0,2.9268,2.9268,0.0,0.0,2026-08-09
76,usbarmory,USB armory,https://github.com/usbarmory,Organization,N/D,Italy,False,189,187.0,2.0,0.010695,37,37.0,0.0,5041,5021.0,20.0,2.6369,1.9512,0.0,0.6857,2026-08-09
77,neuron-core,Neuron,https://github.com/neuron-core,Organization,N/D,Italy,False,85,84.0,1.0,0.011905,17,17.0,0.0,2391,2343.0,48.0,2.6213,0.9756,0.0,1.6457,2026-08-09
78,RealityNet,RealityNet,https://github.com/RealityNet,Organization,N/D,Italy,False,112,110.0,2.0,0.018182,9,9.0,0.0,1794,1776.0,18.0,2.5684,1.9512,0.0,0.6171,2026-08-09
79,cnr-isti-vclab,Visual Computing Lab - ISTI - CNR,https://github.com/cnr-isti-vclab,Organization,N/D,Italy,False,298,297.0,1.0,0.003367,39,39.0,0.0,9728,9683.0,45.0,2.5185,0.9756,0.0,1.5429,2026-08-09
80,informatici,Informatici Senza Frontiere,https://github.com/informatici,Organization,N/D,Italy,False,110,108.0,2.0,0.018519,20,20.0,0.0,944,933.0,11.0,2.3284,1.9512,0.0,0.3771,2026-08-09
81,sebaubuntu-python,SebaUbuntu's Python projects,https://github.com/sebaubuntu-python,Organization,N/D,Italy,False,52,50.0,2.0,0.04,9,9.0,0.0,619,609.0,10.0,2.2941,1.9512,0.0,0.3429,2026-08-09
82,EtheaDev,Ethea S.r.l.,https://github.com/EtheaDev,Organization,N/D,Italy,False,182,180.0,2.0,0.011111,21,21.0,0.0,1997,1988.0,9.0,2.2598,1.9512,0.0,0.3086,2026-08-09
83,TheWebScrapingClub,The Web Scraping Club,https://github.com/TheWebScrapingClub,Organization,N/D,Italy,False,173,171.0,2.0,0.011696,6,6.0,0.0,1983,1975.0,8.0,2.2255,1.9512,0.0,0.2743,2026-08-09
84,edge-group-polito,EDGE Group - PoliTO,https://github.com/edge-group-polito,Organization,N/D,Italy,False,49,47.0,2.0,0.042553,47,47.0,0.0,99,94.0,5.0,2.1226,1.9512,0.0,0.1714,2026-08-09
85,ZapprTV,Zappr,https://github.com/ZapprTV,Organization,N/D,Italy,False,106,104.0,2.0,0.019231,13,13.0,0.0,107,103.0,4.0,2.0884,1.9512,0.0,0.1371,2026-08-09
86,sapienzastudentsnetwork,Sapienza Students Network,https://github.com/sapienzastudentsnetwork,Organization,N/D,Italy,False,319,317.0,2.0,0.006309,30,30.0,0.0,390,388.0,2.0,2.0198,1.9512,0.0,0.0686,2026-08-09
87,Arubacloud,ArubaCloud,https://github.com/Arubacloud,Organization,N/D,24036 Ponte San Pietro (BG) Italy,False,55,53.0,2.0,0.037736,22,22.0,0.0,143,141.0,2.0,2.0198,1.9512,0.0,0.0686,2026-08-09
88,DeMaCS-UNICAL,Department of Mathematics and Computer Science,https://github.com/DeMaCS-UNICAL,Organization,N/D,Italy,False,40,38.0,2.0,0.052632,70,70.0,0.0,172,171.0,1.0,1.9855,1.9512,0.0,0.0343,2026-08-09
89,polito,Politecnico di Torino,https://github.com/polito,Organization,N/D,Italy,False,237,235.0,2.0,0.008511,9,9.0,0.0,220,221.0,0.0,1.9512,1.9512,0.0,0.0,2026-08-09
90,ASEM-S-R-L,ASEM S.r.l,https://github.com/ASEM-S-R-L,Organization,N/D,Italy,False,106,104.0,2.0,0.019231,0,0.0,0.0,0,0.0,0.0,1.9512,1.9512,0.0,0.0,2026-08-09
91,UNICT-DMI,UNICT Devs,https://github.com/UNICT-DMI,Organization,N/D,Italy,False,102,100.0,2.0,0.02,52,52.0,0.0,319,319.0,0.0,1.9512,1.9512,0.0,0.0,2026-08-09
92,pythonitalia,Python Italia,https://github.com/pythonitalia,Organization,N/D,Italy,False,91,89.0,2.0,0.022472,45,45.0,0.0,263,263.0,0.0,1.9512,1.9512,0.0,0.0,2026-08-09
93,robotics-knowledgebase-iit,Robotics Knowledge Base at IIT,https://github.com/robotics-knowledgebase-iit,Organization,N/D,Italy,False,66,64.0,2.0,0.03125,0,0.0,0.0,0,0.0,0.0,1.9512,1.9512,0.0,0.0,2026-08-09
94,cegeka,Cegeka,https://github.com/cegeka,Organization,N/D,"Belgium, Netherlands, Romania, Germany, Austria, Italy, Czech Republic",False,65,63.0,2.0,0.031746,202,202.0,0.0,131,131.0,0.0,1.9512,1.9512,0.0,0.0,2026-08-09
95,drindrin-tech,DrinDrin,https://github.com/drindrin-tech,Organization,N/D,Italy,False,43,41.0,2.0,0.04878,0,0.0,0.0,0,0.0,0.0,1.9512,1.9512,0.0,0.0,2026-08-09
96,TeamItaly,TeamItaly,https://github.com/TeamItaly,Organization,N/D,Italy,False,42,40.0,2.0,0.05,2,2.0,0.0,67,67.0,0.0,1.9512,1.9512,0.0,0.0,2026-08-09
97,antares-sql,Antares SQL,https://github.com/antares-sql,Organization,N/D,Italy,False,66,65.0,1.0,0.015385,5,5.0,0.0,2678,2664.0,14.0,1.4556,0.9756,0.0,0.48,2026-08-09
98,downthemall,DownThemAll!,https://github.com/downthemall,Organization,N/D,Italy/Germany,False,46,45.0,1.0,0.022222,9,9.0,0.0,1756,1748.0,8.0,1.2499,0.9756,0.0,0.2743,2026-08-09
99,geosolutions-it,GeoSolutions,https://github.com/geosolutions-it,Organization,N/D,Italy & US,False,223,222.0,1.0,0.004505,155,155.0,0.0,1802,1795.0,7.0,1.2156,0.9756,0.0,0.24,2026-08-09
100,Home-Assistant-Pro-Team,Home Assistant Pro Team,https://github.com/Home-Assistant-Pro-Team,Organization,N/D,Italy,False,128,127.0,1.0,0.007874,10,10.0,0.0,258,252.0,6.0,1.1813,0.9756,0.0,0.2057,2026-08-09
101,hack-gpon,hack-gpon,https://github.com/hack-gpon,Organization,N/D,Italy,False,71,70.0,1.0,0.014286,8,8.0,0.0,359,353.0,6.0,1.1813,0.9756,0.0,0.2057,2026-08-09
102,sighupio,SIGHUP,https://github.com/sighupio,Organization,N/D,Italy,False,62,61.0,1.0,0.016393,54,54.0,0.0,2349,2344.0,5.0,1.147,0.9756,0.0,0.1714,2026-08-09
103,arkemis,Arkemis,https://github.com/arkemis,Organization,N/D,Italy,False,57,56.0,1.0,0.017857,17,17.0,0.0,193,188.0,5.0,1.147,0.9756,0.0,0.1714,2026-08-09
104,prisma-lab,Prisma Lab,https://github.com/prisma-lab,Organization,N/D,"Naples, Italy",False,53,52.0,1.0,0.019231,38,38.0,0.0,139,134.0,5.0,1.147,0.9756,0.0,0.1714,2026-08-09
105,sftpgo,SFTPGo,https://github.com/sftpgo,Organization,N/D,Italy,False,56,55.0,1.0,0.018182,13,13.0,0.0,84,80.0,4.0,1.1128,0.9756,0.0,0.1371,2026-08-09
106,mesh-iit,MESH,https://github.com/mesh-iit,Organization,N/D,Italy,False,107,106.0,1.0,0.009434,57,57.0,0.0,386,384.0,2.0,1.0442,0.9756,0.0,0.0686,2026-08-09
107,CompEngMS,Computer Engineering MS - Sapienza,https://github.com/CompEngMS,Organization,N/D,Italy,False,99,98.0,1.0,0.010204,25,25.0,0.0,38,36.0,2.0,1.0442,0.9756,0.0,0.0686,2026-08-09
108,datocms,DatoCMS,https://github.com/datocms,Organization,N/D,Italy,False,87,86.0,1.0,0.011628,95,95.0,0.0,1306,1304.0,2.0,1.0442,0.9756,0.0,0.0686,2026-08-09
109,OliCyberIT,Olimpiadi Italiane di Cybersecurity,https://github.com/OliCyberIT,Organization,N/D,Italy,False,71,70.0,1.0,0.014286,1,1.0,0.0,71,69.0,2.0,1.0442,0.9756,0.0,0.0686,2026-08-09
110,AidaDSP,Aida DSP,https://github.com/AidaDSP,Organization,N/D,Turin (Italy),False,50,49.0,1.0,0.020408,6,6.0,0.0,402,400.0,2.0,1.0442,0.9756,0.0,0.0686,2026-08-09
111,netgroup-polito,Netgroup,https://github.com/netgroup-polito,Organization,N/D,"Politecnico di Torino, Turin, Italy",False,40,39.0,1.0,0.025641,97,97.0,0.0,387,385.0,2.0,1.0442,0.9756,0.0,0.0686,2026-08-09
112,event-driven-robotics,Event Driven Perception for Robotics,https://github.com/event-driven-robotics,Organization,N/D,"Genova, Italy",False,47,46.0,1.0,0.021739,71,71.0,0.0,191,190.0,1.0,1.0099,0.9756,0.0,0.0343,2026-08-09
113,Riverscapes,Riverscapes,https://github.com/Riverscapes,Organization,N/D,"International Collaboration (US, Canada, New Zealand, Australia, Spain, Italy, France, UK)",False,42,41.0,1.0,0.02439,63,63.0,0.0,97,96.0,1.0,1.0099,0.9756,0.0,0.0343,2026-08-09
114,ventunobtc,Ventuno ,https://github.com/ventunobtc,Organization,N/D,Italy,False,41,40.0,1.0,0.025,11,11.0,0.0,36,35.0,1.0,1.0099,0.9756,0.0,0.0343,2026-08-09
115,illustrated-machine-learning,Illustrated Machine Learning,https://github.com/illustrated-machine-learning,Organization,N/D,Italy,False,192,191.0,1.0,0.005236,3,3.0,0.0,662,663.0,0.0,0.9756,0.9756,0.0,0.0,2026-08-09
116,polito-informatica, Informatica (Politecnico di Torino),https://github.com/polito-informatica,Organization,N/D,Italy,False,157,156.0,1.0,0.00641,7,7.0,0.0,91,91.0,0.0,0.9756,0.9756,0.0,0.0,2026-08-09
117,Programmazione-Avanzata-2025-26,Programmazione Avanzata 2025-26,https://github.com/Programmazione-Avanzata-2025-26,Organization,N/D,Italy,False,108,107.0,1.0,0.009346,33,33.0,0.0,5,5.0,0.0,0.9756,0.9756,0.0,0.0,2026-08-09
118,nephila,Nephila,https://github.com/nephila,Organization,N/D,"Italy, United Kingdom, Switzerland",False,95,94.0,1.0,0.010638,117,117.0,0.0,1845,1851.0,0.0,0.9756,0.9756,0.0,0.0,2026-08-09
119,unipr-org,unipr-org,https://github.com/unipr-org,Organization,N/D,Italy,False,90,89.0,1.0,0.011236,35,35.0,0.0,52,52.0,0.0,0.9756,0.9756,0.0,0.0,2026-08-09
120,immobiliare,Immobiliare Labs,https://github.com/immobiliare,Organization,N/D,"Rome, Italy",False,86,85.0,1.0,0.011765,39,39.0,0.0,3042,3045.0,0.0,0.9756,0.9756,0.0,0.0,2026-08-09
121,XENONnT,XENONnT Dark Matter experiment,https://github.com/XENONnT,Organization,N/D,"Gran Sasso, Italy",False,86,85.0,1.0,0.011765,50,50.0,0.0,96,96.0,0.0,0.9756,0.9756,0.0,0.0,2026-08-09
122,krateoplatformops,Krateo PlatformOps,https://github.com/krateoplatformops,Organization,N/D,Italy,False,78,77.0,1.0,0.012987,213,213.0,0.0,342,342.0,0.0,0.9756,0.9756,0.0,0.0,2026-08-09
123,CybersecNatLab,CINI Cybersecurity National Lab,https://github.com/CybersecNatLab,Organization,N/D,Italy,False,68,67.0,1.0,0.014925,4,4.0,0.0,153,153.0,0.0,0.9756,0.9756,0.0,0.0,2026-08-09
