rank,login,name,github_url,account_type,sector,location,verified,followers,followers_30d_ago_estimate,followers_delta_30d,followers_growth_rate_30d,public_repos,public_repos_30d_ago_estimate,public_repos_delta_30d,total_stargazers,total_stargazers_30d_ago_estimate,total_stargazers_delta_30d,score,score_followers_growth,score_repositories_growth,score_stars_growth,snapshot_date
11,unitn-drive,UniTN - DISI Drive,https://github.com/unitn-drive,Organization,N/D,Italy,False,814,797.0,17.0,0.02133,5,5.0,0.0,20,20.0,0.0,17.0,17.0,0.0,0.0,2026-07-08
12,SPDM-Team,SPDM Team,https://github.com/SPDM-Team,Organization,N/D,Italy,False,416,402.0,14.0,0.034826,3,3.0,0.0,86,82.0,4.0,14.0222,14.0,0.0,0.0222,2026-07-08
13,gbionics,Generative Bionics,https://github.com/gbionics,Organization,N/D,Italy,False,96,90.0,6.0,0.066667,66,63.0,3.0,3091,3043.0,48.0,13.7664,6.0,7.5,0.2664,2026-07-08
14,dataciviclab,DataCivicLab,https://github.com/dataciviclab,Organization,N/D,Italy,False,43,40.0,3.0,0.075,19,15.0,4.0,36,29.0,7.0,13.0389,3.0,10.0,0.0389,2026-07-08
15,aimagelab,AImageLab,https://github.com/aimagelab,Organization,N/D,"Modena, Italy",False,192,184.0,8.0,0.043478,113,112.0,1.0,4922,4892.0,30.0,10.6665,8.0,2.5,0.1665,2026-07-08
16,BendingSpoons,Bending Spoons,https://github.com/BendingSpoons,Organization,N/D,"Milan, Italy",False,283,274.0,9.0,0.032847,3,3.0,0.0,2955,2956.0,0.0,9.0,9.0,0.0,0.0,2026-07-08
17,freelensapp,Freelens,https://github.com/freelensapp,Organization,N/D,Italy,False,89,86.0,3.0,0.034884,21,19.0,2.0,5481,5345.0,136.0,8.7549,3.0,5.0,0.7549,2026-07-08
18,cheshire-cat-ai,Cheshire Cat AI,https://github.com/cheshire-cat-ai,Organization,N/D,Italy,False,628,620.0,8.0,0.012903,23,25.0,0.0,3403,3379.0,24.0,8.1332,8.0,0.0,0.1332,2026-07-08
19,clastix,Clastix Labs,https://github.com/clastix,Organization,N/D,Italy,False,141,138.0,3.0,0.021739,53,51.0,2.0,2382,2359.0,23.0,8.1277,3.0,5.0,0.1277,2026-07-08
20,cartabinaria,CartaBinaria,https://github.com/cartabinaria,Organization,N/D,Italy,False,286,278.0,8.0,0.028777,198,198.0,0.0,157,156.0,1.0,8.0056,8.0,0.0,0.0056,2026-07-08
21,Luce-Org,Lucebox AI,https://github.com/Luce-Org,Organization,N/D,Italy,False,66,59.0,7.0,0.118644,3,3.0,0.0,2674,2555.0,119.0,7.6605,7.0,0.0,0.6605,2026-07-08
22,un-fao,Food and Agriculture Organization of the United Nations (FAO),https://github.com/un-fao,Organization,N/D,Italy,False,125,120.0,5.0,0.041667,34,33.0,1.0,61,39.0,22.0,7.6221,5.0,2.5,0.1221,2026-07-08
23,sisinflab,Information Systems Lab @ Polytechnic University of Bari,https://github.com/sisinflab,Organization,N/D,"Bari, Italy",False,44,44.0,0.0,0.0,144,141.0,3.0,1085,1078.0,7.0,7.5389,0.0,7.5,0.0389,2026-07-08
24,robotology,Robotology,https://github.com/robotology,Organization,N/D,Italy,False,333,326.0,7.0,0.021472,147,147.0,0.0,2705,2697.0,8.0,7.0444,7.0,0.0,0.0444,2026-07-08
25,INGV,Istituto Nazionale di Geofisica e Vulcanologia,https://github.com/INGV,Organization,N/D,"Via di Vigna Murata 605 - 00143, Rome, Italy",False,70,68.0,2.0,0.029412,76,74.0,2.0,142,141.0,1.0,7.0056,2.0,5.0,0.0056,2026-07-08
26,ondata,onData,https://github.com/ondata,Organization,N/D,Italy,False,129,125.0,4.0,0.032,139,138.0,1.0,780,763.0,17.0,6.5944,4.0,2.5,0.0944,2026-07-08
27,polimi-ispl,Image and Sound Processing Lab,https://github.com/polimi-ispl,Organization,N/D,"Milan, Italy",False,94,90.0,4.0,0.044444,70,69.0,1.0,896,883.0,13.0,6.5722,4.0,2.5,0.0722,2026-07-08
28,virgili0,Virgilio Data Science,https://github.com/virgili0,Organization,N/D,Italy,False,120,115.0,5.0,0.043478,1,1.0,0.0,14830,14631.0,199.0,6.1045,5.0,0.0,1.1045,2026-07-08
29,agentvoiceresponse,Agent Voice Response,https://github.com/agentvoiceresponse,Organization,N/D,Italy,False,210,204.0,6.0,0.029412,44,44.0,0.0,193,191.0,2.0,6.0111,6.0,0.0,0.0111,2026-07-08
30,neuron-core,Neuron,https://github.com/neuron-core,Organization,N/D,Italy,False,83,80.0,3.0,0.0375,17,16.0,1.0,2339,2273.0,66.0,5.8663,3.0,2.5,0.3663,2026-07-08
31,teamdigitale,Team Digitale,https://github.com/teamdigitale,Organization,PA,"Rome, Italy",True,147,144.0,3.0,0.020833,154,153.0,1.0,335,332.0,3.0,5.5167,3.0,2.5,0.0167,2026-07-08
32,mosaico-labs,mosaico,https://github.com/mosaico-labs,Organization,N/D,Italy,False,72,72.0,0.0,0.0,7,5.0,2.0,1080,1070.0,10.0,5.0555,0.0,5.0,0.0555,2026-07-08
33,sapienzastudentsnetwork,Sapienza Students Network,https://github.com/sapienzastudentsnetwork,Organization,N/D,Italy,False,316,311.0,5.0,0.016077,30,30.0,0.0,388,380.0,8.0,5.0444,5.0,0.0,0.0444,2026-07-08
34,gem,Global Earthquake Model,https://github.com/gem,Organization,N/D,"Pavia, Italy",False,128,123.0,5.0,0.04065,96,96.0,0.0,700,692.0,8.0,5.0444,5.0,0.0,0.0444,2026-07-08
35,commercelayer,Commerce Layer,https://github.com/commercelayer,Organization,N/D,Italy,False,98,98.0,0.0,0.0,88,86.0,2.0,670,668.0,2.0,5.0111,0.0,5.0,0.0111,2026-07-08
36,NON-OS,NØNOS,https://github.com/NON-OS,Organization,N/D,Italy,False,39,39.0,0.0,0.0,17,15.0,2.0,101,99.0,2.0,5.0111,0.0,5.0,0.0111,2026-07-08
37,maize-tech,MAIZE,https://github.com/maize-tech,Organization,N/D,Italy,False,38,38.0,0.0,0.0,24,22.0,2.0,1638,1638.0,0.0,5.0,0.0,5.0,0.0,2026-07-08
38,code-with-the-italians,Code with the Italians,https://github.com/code-with-the-italians,Organization,N/D,Italy,False,44,42.0,2.0,0.047619,7,6.0,1.0,305,298.0,7.0,4.5389,2.0,2.5,0.0389,2026-07-08
39,CompEngMS,Computer Engineering MS - Sapienza,https://github.com/CompEngMS,Organization,N/D,Italy,False,98,96.0,2.0,0.020833,25,24.0,1.0,37,36.0,1.0,4.5056,2.0,2.5,0.0056,2026-07-08
40,XENONnT,XENONnT Dark Matter experiment,https://github.com/XENONnT,Organization,N/D,"Gran Sasso, Italy",False,85,83.0,2.0,0.024096,50,49.0,1.0,96,97.0,0.0,4.5,2.0,2.5,0.0,2026-07-08
41,usbarmory,USB armory,https://github.com/usbarmory,Organization,N/D,Italy,False,187,183.0,4.0,0.021858,37,37.0,0.0,5019,4966.0,53.0,4.2942,4.0,0.0,0.2942,2026-07-08
42,mathLab,SISSA mathLab,https://github.com/mathLab,Organization,N/D,"Via Bonomea 265, 34133 Trieste, TS, Italy",False,232,228.0,4.0,0.017544,30,30.0,0.0,1794,1761.0,33.0,4.1832,4.0,0.0,0.1832,2026-07-08
43,Tiledesk,Tiledesk,https://github.com/Tiledesk,Organization,N/D,Italy,False,429,425.0,4.0,0.009412,30,41.0,0.0,842,1631.0,0.0,4.0,4.0,0.0,0.0,2026-07-08
44,polito,Politecnico di Torino,https://github.com/polito,Organization,N/D,Italy,False,235,231.0,4.0,0.017316,9,9.0,0.0,221,221.0,0.0,4.0,4.0,0.0,0.0,2026-07-08
45,AlmavivA,AlmavivA S.p.A.,https://github.com/AlmavivA,Organization,N/D,"Rome, Italy",False,207,203.0,4.0,0.019704,15,15.0,0.0,2,2.0,0.0,4.0,4.0,0.0,0.0,2026-07-08
46,KatharaFramework,Kathará,https://github.com/KatharaFramework,Organization,N/D,Italy,False,97,96.0,1.0,0.010417,15,14.0,1.0,942,912.0,30.0,3.6665,1.0,2.5,0.1665,2026-07-08
47,monocasual,Monocasual Laboratories,https://github.com/monocasual,Organization,N/D,Italy,False,45,44.0,1.0,0.022727,16,15.0,1.0,2086,2068.0,18.0,3.5999,1.0,2.5,0.0999,2026-07-08
48,vlsi-lab,VLSI lab - PoliTO,https://github.com/vlsi-lab,Organization,N/D,Italy,False,46,45.0,1.0,0.022222,44,43.0,1.0,94,92.0,2.0,3.5111,1.0,2.5,0.0111,2026-07-08
49,noi-techpark,NOI Techpark - Südtirol / Alto Adige,https://github.com/noi-techpark,Organization,N/D,"Italy, South Tyrol, 39100 Bolzano/Bozen, Volta street 13/A",False,68,67.0,1.0,0.014925,258,257.0,1.0,208,207.0,1.0,3.5056,1.0,2.5,0.0056,2026-07-08
50,zupit-it,Zupit,https://github.com/zupit-it,Organization,N/D,Italy,False,39,38.0,1.0,0.026316,16,15.0,1.0,6,6.0,0.0,3.5,1.0,2.5,0.0,2026-07-08
51,Corsinvest,Corsinvest Srl,https://github.com/Corsinvest,Organization,N/D,Italy,False,119,116.0,3.0,0.025862,28,28.0,0.0,3186,3142.0,44.0,3.2442,3.0,0.0,0.2442,2026-07-08
52,TheWebScrapingClub,The Web Scraping Club,https://github.com/TheWebScrapingClub,Organization,N/D,Italy,False,171,168.0,3.0,0.017857,6,6.0,0.0,1975,1956.0,19.0,3.1055,3.0,0.0,0.1055,2026-07-08
53,geosolutions-it,GeoSolutions,https://github.com/geosolutions-it,Organization,N/D,Italy & US,False,222,219.0,3.0,0.013699,155,155.0,0.0,1793,1781.0,12.0,3.0666,3.0,0.0,0.0666,2026-07-08
54,cyberpandino,Cyberpandino,https://github.com/cyberpandino,Organization,N/D,Italy,False,159,156.0,3.0,0.019231,1,1.0,0.0,486,476.0,10.0,3.0555,3.0,0.0,0.0555,2026-07-08
55,SapienzaNLP,Sapienza NLP group,https://github.com/SapienzaNLP,Organization,N/D,"Rome, Italy",False,135,132.0,3.0,0.022727,84,84.0,0.0,1472,1462.0,10.0,3.0555,3.0,0.0,0.0555,2026-07-08
56,volumio,Volumio Srl,https://github.com/volumio,User,N/D,Firenze - Italia,False,1064,1061.0,3.0,0.002828,135,135.0,0.0,2382,2374.0,8.0,3.0444,3.0,0.0,0.0444,2026-07-08
57,g3w-suite,G3W-SUITE,https://github.com/g3w-suite,Organization,N/D,Italy,False,74,71.0,3.0,0.042254,32,32.0,0.0,124,123.0,1.0,3.0056,3.0,0.0,0.0056,2026-07-08
58,polito-webapp1,Web Applications I / Applicazioni Web I,https://github.com/polito-webapp1,Organization,N/D,Italy,False,170,167.0,3.0,0.017964,13,13.0,0.0,83,83.0,0.0,3.0,3.0,0.0,0.0,2026-07-08
59,openforis,Open Foris,https://github.com/openforis,Organization,N/D,"Rome, Italy",False,124,126.0,0.0,0.0,60,59.0,1.0,621,617.0,4.0,2.5222,0.0,2.5,0.0222,2026-07-08
60,netgroup-polito,Netgroup,https://github.com/netgroup-polito,Organization,N/D,"Politecnico di Torino, Turin, Italy",False,38,38.0,0.0,0.0,97,96.0,1.0,385,383.0,2.0,2.5111,0.0,2.5,0.0111,2026-07-08
61,agile-lab-dev,Agile Lab,https://github.com/agile-lab-dev,Organization,N/D,"Turin, Italy",False,52,52.0,0.0,0.0,118,117.0,1.0,404,403.0,1.0,2.5056,0.0,2.5,0.0056,2026-07-08
62,Programmazione-Avanzata-2025-26,Programmazione Avanzata 2025-26,https://github.com/Programmazione-Avanzata-2025-26,Organization,N/D,Italy,False,107,107.0,0.0,0.0,33,32.0,1.0,5,5.0,0.0,2.5,0.0,2.5,0.0,2026-07-08
63,CMCC-Foundation,CMCC Foundation,https://github.com/CMCC-Foundation,Organization,N/D,"Lecce, Italy",False,57,57.0,0.0,0.0,59,58.0,1.0,29,29.0,0.0,2.5,0.0,2.5,0.0,2026-07-08
64,datalogic,Datalogic,https://github.com/datalogic,Organization,N/D,"Bologna, Italy",False,46,46.0,0.0,0.0,86,85.0,1.0,108,108.0,0.0,2.5,0.0,2.5,0.0,2026-07-08
65,event-driven-robotics,Event Driven Perception for Robotics,https://github.com/event-driven-robotics,Organization,N/D,"Genova, Italy",False,45,46.0,0.0,0.0,71,70.0,1.0,190,191.0,0.0,2.5,0.0,2.5,0.0,2026-07-08
66,defstudio,def:studio,https://github.com/defstudio,Organization,N/D,"Bari, Italy",False,41,41.0,0.0,0.0,52,51.0,1.0,1313,1315.0,0.0,2.5,0.0,2.5,0.0,2026-07-08
67,VicidominiLab,Vicidomini Lab,https://github.com/VicidominiLab,Organization,N/D,"Genova, Italy",False,39,39.0,0.0,0.0,30,29.0,1.0,73,73.0,0.0,2.5,0.0,2.5,0.0,2026-07-08
68,WEEE-Open,WEEE Open,https://github.com/WEEE-Open,Organization,N/D,"Torino, Italy",False,39,39.0,0.0,0.0,71,70.0,1.0,135,135.0,0.0,2.5,0.0,2.5,0.0,2026-07-08
69,ArtisanROM,ArtisanROM,https://github.com/ArtisanROM,Organization,N/D,Italy,False,45,43.0,2.0,0.046512,2,2.0,0.0,166,155.0,11.0,2.0611,2.0,0.0,0.0611,2026-07-08
70,downthemall,DownThemAll!,https://github.com/downthemall,Organization,N/D,Italy/Germany,False,45,43.0,2.0,0.046512,9,9.0,0.0,1748,1739.0,9.0,2.05,2.0,0.0,0.05,2026-07-08
71,ZapprTV,Zappr,https://github.com/ZapprTV,Organization,N/D,Italy,False,104,102.0,2.0,0.019608,13,13.0,0.0,103,99.0,4.0,2.0222,2.0,0.0,0.0222,2026-07-08
72,OctoGramApp,OctoGram,https://github.com/OctoGramApp,Organization,N/D,Italy,False,51,49.0,2.0,0.040816,6,6.0,0.0,432,428.0,4.0,2.0222,2.0,0.0,0.0222,2026-07-08
73,ministero-salute,Ministero della Salute,https://github.com/ministero-salute,Organization,PA,Italy,False,75,73.0,2.0,0.027397,103,103.0,0.0,437,434.0,3.0,2.0167,2.0,0.0,0.0167,2026-07-08
74,openpolis,Openpolis,https://github.com/openpolis,Organization,Civic tech,"Roma, Italia",False,51,49.0,2.0,0.040816,71,71.0,0.0,467,464.0,3.0,2.0167,2.0,0.0,0.0167,2026-07-08
75,nebulab,Nebulab,https://github.com/nebulab,Organization,N/D,Italy,False,50,48.0,2.0,0.041667,238,238.0,0.0,1755,1752.0,3.0,2.0167,2.0,0.0,0.0167,2026-07-08
76,unipr-org,unipr-org,https://github.com/unipr-org,Organization,N/D,Italy,False,88,86.0,2.0,0.023256,35,35.0,0.0,52,50.0,2.0,2.0111,2.0,0.0,0.0111,2026-07-08
77,arkemis,Arkemis,https://github.com/arkemis,Organization,N/D,Italy,False,56,54.0,2.0,0.037037,17,17.0,0.0,188,187.0,1.0,2.0056,2.0,0.0,0.0056,2026-07-08
78,Sisal-Org,Sisal-Org,https://github.com/Sisal-Org,Organization,N/D,Italy,False,186,184.0,2.0,0.01087,0,0.0,0.0,0,0.0,0.0,2.0,2.0,0.0,0.0,2026-07-08
79,CyberChallengeIT,CyberChallenge.IT,https://github.com/CyberChallengeIT,Organization,N/D,Italy,False,48,46.0,2.0,0.043478,1,1.0,0.0,12,13.0,0.0,2.0,2.0,0.0,0.0,2026-07-08
80,ZiggyCreatures,ZiggyCreatures,https://github.com/ZiggyCreatures,Organization,N/D,Italy,False,67,66.0,1.0,0.015152,1,1.0,0.0,3810,3772.0,38.0,1.2109,1.0,0.0,0.2109,2026-07-08
81,EtheaDev,Ethea S.r.l.,https://github.com/EtheaDev,Organization,N/D,Italy,False,180,179.0,1.0,0.005587,21,21.0,0.0,1986,1950.0,36.0,1.1998,1.0,0.0,0.1998,2026-07-08
82,beelzebub-labs,Beelzebub Labs,https://github.com/beelzebub-labs,Organization,N/D,Italy,False,43,42.0,1.0,0.02381,6,6.0,0.0,2192,2158.0,34.0,1.1887,1.0,0.0,0.1887,2026-07-08
83,meetecho,Meetecho,https://github.com/meetecho,Organization,N/D,"Napoli, Italy",False,160,159.0,1.0,0.006289,18,18.0,0.0,9792,9769.0,23.0,1.1277,1.0,0.0,0.1277,2026-07-08
84,NethServer,NethServer,https://github.com/NethServer,Organization,N/D,Italy,False,140,139.0,1.0,0.007194,299,299.0,0.0,673,653.0,20.0,1.111,1.0,0.0,0.111,2026-07-08
85,AIRLab-POLIMI,AIRLab@POLIMI,https://github.com/AIRLab-POLIMI,Organization,N/D,"Politecnico di Milano - Piazza Leonardo da Vinci, 32 - Milan - Italy",False,80,79.0,1.0,0.012658,105,105.0,0.0,482,469.0,13.0,1.0722,1.0,0.0,0.0722,2026-07-08
86,sparkfabrik,SparkFabrik,https://github.com/sparkfabrik,Organization,N/D,Italy,False,52,51.0,1.0,0.019608,117,117.0,0.0,645,636.0,9.0,1.05,1.0,0.0,0.05,2026-07-08
87,informatici,Informatici Senza Frontiere,https://github.com/informatici,Organization,N/D,Italy,False,108,107.0,1.0,0.009346,20,20.0,0.0,932,924.0,8.0,1.0444,1.0,0.0,0.0444,2026-07-08
88,ChibiOS,ChibiOS,https://github.com/ChibiOS,Organization,N/D,Italy,False,112,111.0,1.0,0.009009,4,4.0,0.0,1031,1024.0,7.0,1.0389,1.0,0.0,0.0389,2026-07-08
89,sebaubuntu-python,SebaUbuntu's Python projects,https://github.com/sebaubuntu-python,Organization,N/D,Italy,False,50,49.0,1.0,0.020408,9,9.0,0.0,609,602.0,7.0,1.0389,1.0,0.0,0.0389,2026-07-08
90,antares-sql,Antares SQL,https://github.com/antares-sql,Organization,N/D,Italy,False,65,64.0,1.0,0.015625,5,5.0,0.0,2663,2657.0,6.0,1.0333,1.0,0.0,0.0333,2026-07-08
91,prisma-lab,Prisma Lab,https://github.com/prisma-lab,Organization,N/D,"Naples, Italy",False,52,51.0,1.0,0.019608,38,38.0,0.0,134,129.0,5.0,1.0278,1.0,0.0,0.0278,2026-07-08
92,idra-lab, Interdepartmental Robotics Labs (IDRA),https://github.com/idra-lab,Organization,N/D,Italy,False,46,45.0,1.0,0.022222,98,98.0,0.0,270,265.0,5.0,1.0278,1.0,0.0,0.0278,2026-07-08
93,sighupio,SIGHUP,https://github.com/sighupio,Organization,N/D,Italy,False,61,60.0,1.0,0.016667,54,54.0,0.0,2343,2340.0,3.0,1.0167,1.0,0.0,0.0167,2026-07-08
94,eml-eda,"Efficient ML @ EDA Group, Politecnico di Torino",https://github.com/eml-eda,Organization,N/D,Italy,False,40,39.0,1.0,0.025641,55,55.0,0.0,257,254.0,3.0,1.0167,1.0,0.0,0.0167,2026-07-08
95,opencitations,OpenCitations,https://github.com/opencitations,Organization,N/D,"Bologna, Italy",False,107,106.0,1.0,0.009434,86,86.0,0.0,308,306.0,2.0,1.0111,1.0,0.0,0.0111,2026-07-08
96,MilaNLProc,MilaNLP,https://github.com/MilaNLProc,Organization,N/D,"Milan, Italy",False,81,80.0,1.0,0.0125,41,41.0,0.0,1524,1522.0,2.0,1.0111,1.0,0.0,0.0111,2026-07-08
97,UniversitaDellaCalabria,Università della Calabria,https://github.com/UniversitaDellaCalabria,Organization,N/D,"Italy, Rende",False,69,68.0,1.0,0.014706,69,69.0,0.0,252,250.0,2.0,1.0111,1.0,0.0,0.0111,2026-07-08
98,osservatorionessuno,Osservatorio Nessuno OdV,https://github.com/osservatorionessuno,Organization,N/D,Italy,False,45,44.0,1.0,0.022727,13,13.0,0.0,84,82.0,2.0,1.0111,1.0,0.0,0.0111,2026-07-08
99,cybersecurity-polito,Cybersecurity @ PoliTO,https://github.com/cybersecurity-polito,Organization,N/D,Italy,False,158,157.0,1.0,0.006369,7,7.0,0.0,6,6.0,0.0,1.0,1.0,0.0,0.0,2026-07-08
100,ASEM-S-R-L,ASEM S.r.l,https://github.com/ASEM-S-R-L,Organization,N/D,Italy,False,104,103.0,1.0,0.009709,0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,2026-07-08
101,FIUP,FIUP,https://github.com/FIUP,Organization,N/D,"Padua, Italy",False,70,69.0,1.0,0.014493,40,40.0,0.0,104,104.0,0.0,1.0,1.0,0.0,0.0,2026-07-08
102,CybersecNatLab,CINI Cybersecurity National Lab,https://github.com/CybersecNatLab,Organization,N/D,Italy,False,67,66.0,1.0,0.015152,4,4.0,0.0,153,153.0,0.0,1.0,1.0,0.0,0.0,2026-07-08
103,cegeka,Cegeka,https://github.com/cegeka,Organization,N/D,"Belgium, Netherlands, Romania, Germany, Austria, Italy, Czech Republic",False,63,62.0,1.0,0.016129,202,202.0,0.0,131,131.0,0.0,1.0,1.0,0.0,0.0,2026-07-08
104,deltatre-innovation-lab,Deltatre Innovation Lab,https://github.com/deltatre-innovation-lab,Organization,N/D,Italy,False,54,53.0,1.0,0.018868,0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,2026-07-08
105,MachineLearningJournalClub,Machine Learning Journal Club,https://github.com/MachineLearningJournalClub,Organization,N/D,"Turin, Italy",False,54,53.0,1.0,0.018868,30,30.0,0.0,117,117.0,0.0,1.0,1.0,0.0,0.0,2026-07-08
106,sna-unipi,Social Network Analysis (& Laboratory) @ University of Pisa,https://github.com/sna-unipi,Organization,N/D,"Pisa, Italy",False,53,52.0,1.0,0.019231,16,16.0,0.0,55,55.0,0.0,1.0,1.0,0.0,0.0,2026-07-08
107,Cineca,Cineca,https://github.com/Cineca,Organization,N/D,Italy,False,51,50.0,1.0,0.02,8,8.0,0.0,47,47.0,0.0,1.0,1.0,0.0,0.0,2026-07-08
108,ProjectoOfficial,Projecto,https://github.com/ProjectoOfficial,Organization,N/D,Italy,False,48,47.0,1.0,0.021277,19,19.0,0.0,99,99.0,0.0,1.0,1.0,0.0,0.0,2026-07-08
109,prometeia-erm,prometeia-erm,https://github.com/prometeia-erm,Organization,N/D,Italy,False,45,44.0,1.0,0.022727,3,3.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,2026-07-08
110,squadracorsepolito,Squadra Corse PoliTO,https://github.com/squadracorsepolito,Organization,N/D,Italy,False,45,44.0,1.0,0.022727,36,36.0,0.0,54,54.0,0.0,1.0,1.0,0.0,0.0,2026-07-08
111,Datamasters-it,DataMasters.it,https://github.com/Datamasters-it,Organization,N/D,"Bari, Italy",False,43,42.0,1.0,0.02381,11,11.0,0.0,10,10.0,0.0,1.0,1.0,0.0,0.0,2026-07-08
112,sissa,Master in High Performance Computing @ Sissa/ICTP,https://github.com/sissa,Organization,N/D,"Trieste, Italy",False,43,42.0,1.0,0.02381,10,10.0,0.0,45,45.0,0.0,1.0,1.0,0.0,0.0,2026-07-08
113,CoralMC-It,CoralMC,https://github.com/CoralMC-It,Organization,N/D,Italy,False,42,41.0,1.0,0.02439,1,1.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,2026-07-08
114,ItsVixano-releases,ItsVixano Releases,https://github.com/ItsVixano-releases,Organization,N/D,Italy,False,40,39.0,1.0,0.025641,15,15.0,0.0,179,179.0,0.0,1.0,1.0,0.0,0.0,2026-07-08
115,cnr-isti-vclab,Visual Computing Lab - ISTI - CNR,https://github.com/cnr-isti-vclab,Organization,N/D,Italy,False,297,297.0,0.0,0.0,39,39.0,0.0,9680,9623.0,57.0,0.3164,0.0,0.0,0.3164,2026-07-08
116,RealityNet,RealityNet,https://github.com/RealityNet,Organization,N/D,Italy,False,110,110.0,0.0,0.0,9,9.0,0.0,1776,1766.0,10.0,0.0555,0.0,0.0,0.0555,2026-07-08
117,Pwnzer0tt1,Pwnzer0tt1,https://github.com/Pwnzer0tt1,Organization,N/D,Italy,False,43,43.0,0.0,0.0,11,11.0,0.0,207,198.0,9.0,0.05,0.0,0.0,0.05,2026-07-08
118,CentroEPiaggio,"Bioengineering and Robotics Research Center ""E. Piaggio"" - University of Pisa",https://github.com/CentroEPiaggio,Organization,N/D,"Via Diotisalvi, 2. Pisa, Italy",False,46,46.0,0.0,0.0,165,165.0,0.0,471,464.0,7.0,0.0389,0.0,0.0,0.0389,2026-07-08
119,pralab,PRALab,https://github.com/pralab,Organization,N/D,"Cagliari, Italy",False,59,59.0,0.0,0.0,30,30.0,0.0,805,800.0,5.0,0.0278,0.0,0.0,0.0278,2026-07-08
120,ami-iit,Artificial and Mechanical Intelligence ,https://github.com/ami-iit,Organization,N/D,Italy,False,254,255.0,0.0,0.0,168,168.0,0.0,611,607.0,4.0,0.0222,0.0,0.0,0.0222,2026-07-08
121,cosmoimd,Cosmo MedTech AI,https://github.com/cosmoimd,Organization,N/D,Italy,False,58,58.0,0.0,0.0,7,7.0,0.0,100,96.0,4.0,0.0222,0.0,0.0,0.0222,2026-07-08
122,necst,NECSTLab,https://github.com/necst,Organization,N/D,"Milan, Italy",False,50,50.0,0.0,0.0,132,132.0,0.0,679,675.0,4.0,0.0222,0.0,0.0,0.0222,2026-07-08
123,AidaDSP,Aida DSP,https://github.com/AidaDSP,Organization,N/D,Turin (Italy),False,49,49.0,0.0,0.0,6,6.0,0.0,400,396.0,4.0,0.0222,0.0,0.0,0.0222,2026-07-08
124,Babelscape,Babelscape,https://github.com/Babelscape,Organization,N/D,Italy,False,55,55.0,0.0,0.0,19,19.0,0.0,1003,1000.0,3.0,0.0167,0.0,0.0,0.0167,2026-07-08
125,mindedsecurity,IMQ Minded Security,https://github.com/mindedsecurity,Organization,N/D,Italy,False,53,53.0,0.0,0.0,19,19.0,0.0,1830,1827.0,3.0,0.0167,0.0,0.0,0.0167,2026-07-08
