rank,login,name,github_url,account_type,sector,location,verified,followers,followers_30d_ago_estimate,followers_delta_30d,followers_growth_rate_30d,public_repos,public_repos_30d_ago_estimate,public_repos_delta_30d,total_stargazers,total_stargazers_30d_ago_estimate,total_stargazers_delta_30d,score,score_followers_growth,score_repositories_growth,score_stars_growth,snapshot_date
1,singularityos-lab,Singularity OS,https://github.com/singularityos-lab,Organization,N/D,Italy,False,238,216.0,22.0,0.101852,50,43.0,7.0,269,232.0,37.0,53.4213,22.0,30.0,1.4213,2026-08-18
2,OpenIPC,OpenIPC,https://github.com/OpenIPC,Organization,N/D,Italy,False,2316,2280.0,36.0,0.015789,140,139.0,1.0,6294,6130.0,164.0,46.5853,36.0,4.2857,6.2996,2026-08-18
3,TabularisDB,Tabularis,https://github.com/TabularisDB,Organization,N/D,Italy,False,51,39.0,12.0,0.307692,23,19.0,4.0,4162,3806.0,356.0,42.8176,12.0,17.1429,13.6748,2026-08-18
4,refactoringhq,Refactoring,https://github.com/refactoringhq,Organization,N/D,Italy,False,187,176.0,11.0,0.0625,4,4.0,0.0,19680,18899.0,781.0,41.0,11.0,0.0,30.0,2026-08-18
5,DevExpPlatform,Developer Experience Platform for Eng Group,https://github.com/DevExpPlatform,Organization,N/D,Italy,False,600,560.0,40.0,0.071429,6,6.0,0.0,2,1.0,1.0,40.0384,40.0,0.0,0.0384,2026-08-18
6,iit-DLSLab,"DLS Lab at Istituto Italiano di Tecnologia, Italy",https://github.com/iit-DLSLab,Organization,N/D,"Genova, Italy",False,220,211.0,9.0,0.042654,77,71.0,6.0,1719,1638.0,81.0,37.8257,9.0,25.7143,3.1114,2026-08-18
7,pagopa,PagoPA S.p.A.,https://github.com/pagopa,Organization,PMI,Italy,True,325,323.0,2.0,0.006192,777,771.0,6.0,1702,1683.0,19.0,28.4441,2.0,25.7143,0.7298,2026-08-18
8,OpenOSINT,OpenOSINT,https://github.com/OpenOSINT,Organization,N/D,Italy,False,57,47.0,10.0,0.212766,1,1.0,0.0,1415,1038.0,377.0,24.4814,10.0,0.0,14.4814,2026-08-18
9,italia,Developers Italia,https://github.com/italia,Organization,PA,Italy,True,1910,1893.0,17.0,0.00898,432,431.0,1.0,6737,6718.0,19.0,22.0155,17.0,4.2857,0.7298,2026-08-18
10,gbionics,Generative Bionics,https://github.com/gbionics,Organization,N/D,Italy,False,113,98.0,15.0,0.153061,67,67.0,0.0,3174,3108.0,66.0,17.5352,15.0,0.0,2.5352,2026-08-18
11,agile-lab-dev,Agile Lab,https://github.com/agile-lab-dev,Organization,N/D,"Turin, Italy",False,51,52.0,0.0,0.0,123,119.0,4.0,409,408.0,1.0,17.1813,0.0,17.1429,0.0384,2026-08-18
12,NyarchLinux,Nyarch Linux,https://github.com/NyarchLinux,Organization,N/D,Italy,False,703,688.0,15.0,0.021802,34,34.0,0.0,1867,1818.0,49.0,16.8822,15.0,0.0,1.8822,2026-08-18
13,typeonce-dev,Typeonce,https://github.com/typeonce-dev,Organization,N/D,Italy,False,101,101.0,0.0,0.0,15,13.0,2.0,829,630.0,199.0,16.2155,0.0,8.5714,7.644,2026-08-18
14,sisinflab,Information Systems Lab @ Polytechnic University of Bari,https://github.com/sisinflab,Organization,N/D,"Bari, Italy",False,45,44.0,1.0,0.022727,147,144.0,3.0,1092,1087.0,5.0,14.0492,1.0,12.8571,0.1921,2026-08-18
15,BendingSpoons,Bending Spoons,https://github.com/BendingSpoons,Organization,N/D,"Milan, Italy",False,302,288.0,14.0,0.048611,3,3.0,0.0,2953,2953.0,0.0,14.0,14.0,0.0,0.0,2026-08-18
16,freelensapp,Freelens,https://github.com/freelensapp,Organization,N/D,Italy,False,93,89.0,4.0,0.044944,22,21.0,1.0,5657,5525.0,132.0,13.3561,4.0,4.2857,5.0704,2026-08-18
17,SPDM-Team,SPDM Team,https://github.com/SPDM-Team,Organization,N/D,Italy,False,431,418.0,13.0,0.0311,3,3.0,0.0,87,89.0,0.0,13.0,13.0,0.0,0.0,2026-08-18
18,dataciviclab,DataCivicLab,https://github.com/dataciviclab,Organization,N/D,Italy,False,43,43.0,0.0,0.0,22,19.0,3.0,39,37.0,2.0,12.934,0.0,12.8571,0.0768,2026-08-18
19,openapi,Openapi®,https://github.com/openapi,Organization,N/D,Home of 🍕,False,76,68.0,8.0,0.117647,24,23.0,1.0,219,214.0,5.0,12.4778,8.0,4.2857,0.1921,2026-08-18
20,NethServer,NethServer,https://github.com/NethServer,Organization,N/D,Italy,False,148,142.0,6.0,0.042254,300,299.0,1.0,695,678.0,17.0,10.9387,6.0,4.2857,0.653,2026-08-18
21,mosaico-labs,mosaico,https://github.com/mosaico-labs,Organization,N/D,Italy,False,73,72.0,1.0,0.013889,9,7.0,2.0,1118,1084.0,34.0,10.8774,1.0,8.5714,1.306,2026-08-18
22,Luce-Org,Lucebox AI,https://github.com/Luce-Org,Organization,N/D,Italy,False,75,68.0,7.0,0.102941,3,3.0,0.0,2791,2697.0,94.0,10.6108,7.0,0.0,3.6108,2026-08-18
23,aimagelab,AImageLab,https://github.com/aimagelab,Organization,N/D,"Modena, Italy",False,194,193.0,1.0,0.005181,115,113.0,2.0,4956,4929.0,27.0,10.6086,1.0,8.5714,1.0371,2026-08-18
24,unibo,University of Bologna,https://github.com/unibo,Organization,N/D,"Bologna, Italy",False,66,64.0,2.0,0.03125,8,6.0,2.0,6,6.0,0.0,10.5714,2.0,8.5714,0.0,2026-08-18
25,cyberpandino,Cyberpandino,https://github.com/cyberpandino,Organization,N/D,Italy,False,172,163.0,9.0,0.055215,1,1.0,0.0,536,497.0,39.0,10.4981,9.0,0.0,1.4981,2026-08-18
26,Tiledesk,Tiledesk,https://github.com/Tiledesk,Organization,N/D,Italy,False,444,434.0,10.0,0.023041,30,30.0,0.0,862,850.0,12.0,10.4609,10.0,0.0,0.4609,2026-08-18
27,beelzebub-labs,Beelzebub Labs,https://github.com/beelzebub-labs,Organization,N/D,Italy,False,54,46.0,8.0,0.173913,7,7.0,0.0,2263,2204.0,59.0,10.2663,8.0,0.0,2.2663,2026-08-18
28,c-hydro,"CIMA Research Foundation - Departments of Hydrology and Hydraulics, and Drought",https://github.com/c-hydro,Organization,N/D,"Savona, Italy",False,39,38.0,1.0,0.026316,44,42.0,2.0,28,27.0,1.0,9.6098,1.0,8.5714,0.0384,2026-08-18
