rank,login,name,github_url,account_type,sector,location,verified,followers,followers_30d_ago_estimate,followers_delta_30d,followers_growth_rate_30d,public_repos,public_repos_30d_ago_estimate,public_repos_delta_30d,total_stargazers,total_stargazers_30d_ago_estimate,total_stargazers_delta_30d,score,score_followers_growth,score_repositories_growth,score_stars_growth,snapshot_date
1,singularityos-lab,Singularity OS,https://github.com/singularityos-lab,Organization,N/D,Italy,False,244,216.0,28.0,0.12963,50,43.0,7.0,273,234.0,39.0,60.2454,28.7179,30.0,1.5274,2026-08-21
2,OpenIPC,OpenIPC,https://github.com/OpenIPC,Organization,N/D,Italy,False,2318,2284.0,34.0,0.014886,140,139.0,1.0,6316,6152.0,164.0,45.5805,34.8718,4.2857,6.423,2026-08-21
3,TabularisDB,Tabularis,https://github.com/TabularisDB,Organization,N/D,Italy,False,51,39.0,12.0,0.307692,23,19.0,4.0,4214,3806.0,408.0,45.4297,12.3077,17.1429,15.9791,2026-08-21
4,DevExpPlatform,Developer Experience Platform for Eng Group,https://github.com/DevExpPlatform,Organization,N/D,Italy,False,601,562.0,39.0,0.069395,6,6.0,0.0,2,1.0,1.0,40.0392,40.0,0.0,0.0392,2026-08-21
5,refactoringhq,Refactoring,https://github.com/refactoringhq,Organization,N/D,Italy,False,187,179.0,8.0,0.044693,4,4.0,0.0,19713,18947.0,766.0,38.2051,8.2051,0.0,30.0,2026-08-21
6,iit-DLSLab,"DLS Lab at Istituto Italiano di Tecnologia, Italy",https://github.com/iit-DLSLab,Organization,N/D,"Genova, Italy",False,222,212.0,10.0,0.04717,77,72.0,5.0,1729,1654.0,75.0,34.6223,10.2564,21.4286,2.9373,2026-08-21
7,pagopa,PagoPA S.p.A.,https://github.com/pagopa,Organization,PMI,Italy,True,325,323.0,2.0,0.006192,777,771.0,6.0,1702,1683.0,19.0,28.5097,2.0513,25.7143,0.7441,2026-08-21
8,OpenOSINT,OpenOSINT,https://github.com/OpenOSINT,Organization,N/D,Italy,False,58,48.0,10.0,0.208333,1,1.0,0.0,1433,1099.0,334.0,23.3374,10.2564,0.0,13.0809,2026-08-21
9,un-fao,Food and Agriculture Organization of the United Nations (FAO),https://github.com/un-fao,Organization,N/D,Italy,False,131,127.0,4.0,0.031496,37,33.0,4.0,57,47.0,10.0,21.6371,4.1026,17.1429,0.3916,2026-08-21
10,italia,Developers Italia,https://github.com/italia,Organization,PA,Italy,True,1913,1898.0,15.0,0.007903,432,431.0,1.0,6739,6722.0,17.0,20.3361,15.3846,4.2857,0.6658,2026-08-21
11,typeonce-dev,Typeonce,https://github.com/typeonce-dev,Organization,N/D,Italy,False,102,101.0,1.0,0.009901,15,13.0,2.0,837,630.0,207.0,17.7041,1.0256,8.5714,8.107,2026-08-21
12,agile-lab-dev,Agile Lab,https://github.com/agile-lab-dev,Organization,N/D,"Turin, Italy",False,51,52.0,0.0,0.0,123,119.0,4.0,409,409.0,0.0,17.1429,0.0,17.1429,0.0,2026-08-21
13,SPDM-Team,SPDM Team,https://github.com/SPDM-Team,Organization,N/D,Italy,False,432,418.0,14.0,0.033493,3,3.0,0.0,87,89.0,0.0,14.359,14.359,0.0,0.0,2026-08-21
14,openapi,Openapi®,https://github.com/openapi,Organization,N/D,Home of 🍕,False,77,68.0,9.0,0.132353,24,23.0,1.0,219,214.0,5.0,13.7123,9.2308,4.2857,0.1958,2026-08-21
15,gbionics,Generative Bionics,https://github.com/gbionics,Organization,N/D,Italy,False,113,102.0,11.0,0.107843,67,67.0,0.0,3180,3124.0,56.0,13.4753,11.2821,0.0,2.1932,2026-08-21
16,BendingSpoons,Bending Spoons,https://github.com/BendingSpoons,Organization,N/D,"Milan, Italy",False,303,290.0,13.0,0.044828,3,3.0,0.0,2951,2953.0,0.0,13.3333,13.3333,0.0,0.0,2026-08-21
17,dataciviclab,DataCivicLab,https://github.com/dataciviclab,Organization,N/D,Italy,False,43,43.0,0.0,0.0,22,19.0,3.0,39,37.0,2.0,12.9355,0.0,12.8571,0.0783,2026-08-21
18,aimagelab,AImageLab,https://github.com/aimagelab,Organization,N/D,"Modena, Italy",False,195,193.0,2.0,0.010363,115,113.0,2.0,4955,4929.0,26.0,11.641,2.0513,8.5714,1.0183,2026-08-21
19,NyarchLinux,Nyarch Linux,https://github.com/NyarchLinux,Organization,N/D,Italy,False,703,693.0,10.0,0.01443,34,34.0,0.0,1873,1840.0,33.0,11.5488,10.2564,0.0,1.2924,2026-08-21
20,mosaico-labs,mosaico,https://github.com/mosaico-labs,Organization,N/D,Italy,False,73,72.0,1.0,0.013889,9,7.0,2.0,1134,1086.0,48.0,11.477,1.0256,8.5714,1.8799,2026-08-21
21,Luce-Org,Lucebox AI,https://github.com/Luce-Org,Organization,N/D,Italy,False,76,69.0,7.0,0.101449,3,3.0,0.0,2807,2699.0,108.0,11.4093,7.1795,0.0,4.2298,2026-08-21
22,cyberpandino,Cyberpandino,https://github.com/cyberpandino,Organization,N/D,Italy,False,174,165.0,9.0,0.054545,1,1.0,0.0,536,499.0,37.0,10.6799,9.2308,0.0,1.4491,2026-08-21
23,unibo,University of Bologna,https://github.com/unibo,Organization,N/D,"Bologna, Italy",False,66,64.0,2.0,0.03125,8,6.0,2.0,6,6.0,0.0,10.6227,2.0513,8.5714,0.0,2026-08-21
24,Tiledesk,Tiledesk,https://github.com/Tiledesk,Organization,N/D,Italy,False,444,435.0,9.0,0.02069,30,30.0,0.0,865,850.0,15.0,9.8182,9.2308,0.0,0.5875,2026-08-21
25,sisinflab,Information Systems Lab @ Polytechnic University of Bari,https://github.com/sisinflab,Organization,N/D,"Bari, Italy",False,45,44.0,1.0,0.022727,147,145.0,2.0,1093,1088.0,5.0,9.7929,1.0256,8.5714,0.1958,2026-08-21
26,noi-techpark,NOI Techpark - Südtirol / Alto Adige,https://github.com/noi-techpark,Organization,N/D,"Italy, South Tyrol, 39100 Bolzano/Bozen, Volta street 13/A",False,69,68.0,1.0,0.014706,260,258.0,2.0,210,208.0,2.0,9.6754,1.0256,8.5714,0.0783,2026-08-21
27,c-hydro,"CIMA Research Foundation - Departments of Hydrology and Hydraulics, and Drought",https://github.com/c-hydro,Organization,N/D,"Savona, Italy",False,39,38.0,1.0,0.026316,44,42.0,2.0,29,27.0,2.0,9.6754,1.0256,8.5714,0.0783,2026-08-21
28,beelzebub-labs,Beelzebub Labs,https://github.com/beelzebub-labs,Organization,N/D,Italy,False,54,47.0,7.0,0.148936,7,7.0,0.0,2268,2206.0,62.0,9.6077,7.1795,0.0,2.4282,2026-08-21
29,teamdigitale,Team Digitale,https://github.com/teamdigitale,Organization,PA,"Rome, Italy",True,153,148.0,5.0,0.033784,155,154.0,1.0,336,336.0,0.0,9.4139,5.1282,4.2857,0.0,2026-08-21
30,freelensapp,Freelens,https://github.com/freelensapp,Organization,N/D,Italy,False,93,90.0,3.0,0.033333,21,21.0,0.0,5691,5536.0,155.0,9.1474,3.0769,0.0,6.0705,2026-08-21
31,unicef-drp,Office of Strategy and Evidence Innocenti,https://github.com/unicef-drp,Organization,N/D,Italy,False,105,106.0,0.0,0.0,53,51.0,2.0,134,136.0,0.0,8.5714,0.0,8.5714,0.0,2026-08-21
32,CMCC-Foundation,CMCC Foundation,https://github.com/CMCC-Foundation,Organization,N/D,"Lecce, Italy",False,58,59.0,0.0,0.0,61,59.0,2.0,29,29.0,0.0,8.5714,0.0,8.5714,0.0,2026-08-21
33,namirialgroup,Namirial Group,https://github.com/namirialgroup,Organization,N/D,Italy,False,41,41.0,0.0,0.0,6,4.0,2.0,4,4.0,0.0,8.5714,0.0,8.5714,0.0,2026-08-21
34,cnr-isti-vclab,Visual Computing Lab - ISTI - CNR,https://github.com/cnr-isti-vclab,Organization,N/D,Italy,False,303,297.0,6.0,0.020202,39,39.0,0.0,9753,9710.0,43.0,7.8379,6.1538,0.0,1.6841,2026-08-21
35,clastix,Clastix Labs,https://github.com/clastix,Organization,N/D,Italy,False,146,144.0,2.0,0.013889,54,53.0,1.0,2425,2396.0,29.0,7.4728,2.0513,4.2857,1.1358,2026-08-21
36,NethServer,NethServer,https://github.com/NethServer,Organization,N/D,Italy,False,148,142.0,6.0,0.042254,300,300.0,0.0,697,678.0,19.0,6.898,6.1538,0.0,0.7441,2026-08-21
37,sparkfabrik,SparkFabrik,https://github.com/sparkfabrik,Organization,N/D,Italy,False,53,51.0,2.0,0.039216,118,117.0,1.0,659,649.0,10.0,6.7286,2.0513,4.2857,0.3916,2026-08-21
38,BitPolito,BitPolito,https://github.com/BitPolito,Organization,N/D," Politecnico di Torino, Turin, Italy",False,61,59.0,2.0,0.033898,19,18.0,1.0,83,78.0,5.0,6.5328,2.0513,4.2857,0.1958,2026-08-21
39,INGV,Istituto Nazionale di Geofisica e Vulcanologia,https://github.com/INGV,Organization,N/D,"Via di Vigna Murata 605 - 00143, Rome, Italy",False,72,70.0,2.0,0.028571,78,77.0,1.0,147,143.0,4.0,6.4937,2.0513,4.2857,0.1567,2026-08-21
40,virgili0,Virgilio Data Science,https://github.com/virgili0,Organization,N/D,Italy,False,124,120.0,4.0,0.033333,1,1.0,0.0,14948,14890.0,58.0,6.3741,4.1026,0.0,2.2715,2026-08-21
41,cheshire-cat-ai,Cheshire Cat AI,https://github.com/cheshire-cat-ai,Organization,N/D,Italy,False,640,634.0,6.0,0.009464,23,23.0,0.0,3416,3413.0,3.0,6.2713,6.1538,0.0,0.1175,2026-08-21
42,agentvoiceresponse,Agent Voice Response,https://github.com/agentvoiceresponse,Organization,N/D,Italy,False,220,214.0,6.0,0.028037,44,44.0,0.0,199,196.0,3.0,6.2713,6.1538,0.0,0.1175,2026-08-21
43,unitn-drive,UniTN - DISI Drive,https://github.com/unitn-drive,Organization,N/D,Italy,False,827,821.0,6.0,0.007308,5,5.0,0.0,20,20.0,0.0,6.1538,6.1538,0.0,0.0,2026-08-21
44,ondata,onData,https://github.com/ondata,Organization,N/D,Italy,False,134,129.0,5.0,0.03876,141,141.0,0.0,802,786.0,16.0,5.7548,5.1282,0.0,0.6266,2026-08-21
45,ArtisanROM,ArtisanROM,https://github.com/ArtisanROM,Organization,N/D,Italy,False,54,49.0,5.0,0.102041,2,2.0,0.0,197,181.0,16.0,5.7548,5.1282,0.0,0.6266,2026-08-21
46,idra-lab, Interdepartmental Robotics Labs (IDRA),https://github.com/idra-lab,Organization,N/D,Italy,False,47,46.0,1.0,0.021739,100,99.0,1.0,278,269.0,9.0,5.6638,1.0256,4.2857,0.3525,2026-08-21
47,Arubacloud,ArubaCloud,https://github.com/Arubacloud,Organization,N/D,24036 Ponte San Pietro (BG) Italy,False,55,54.0,1.0,0.018519,23,22.0,1.0,145,142.0,3.0,5.4288,1.0256,4.2857,0.1175,2026-08-21
48,CentroEPiaggio,"Bioengineering and Robotics Research Center ""E. Piaggio"" - University of Pisa",https://github.com/CentroEPiaggio,Organization,N/D,"Via Diotisalvi, 2. Pisa, Italy",False,48,47.0,1.0,0.021277,168,167.0,1.0,476,474.0,2.0,5.3897,1.0256,4.2857,0.0783,2026-08-21
49,nebulab,Nebulab,https://github.com/nebulab,Organization,N/D,Italy,False,51,50.0,1.0,0.02,239,238.0,1.0,1756,1755.0,1.0,5.3505,1.0256,4.2857,0.0392,2026-08-21
50,Corsinvest,Corsinvest Srl,https://github.com/Corsinvest,Organization,N/D,Italy,False,128,125.0,3.0,0.024,29,29.0,0.0,3280,3223.0,57.0,5.3093,3.0769,0.0,2.2324,2026-08-21
51,Sisal-Org,Sisal-Org,https://github.com/Sisal-Org,Organization,N/D,Italy,False,193,188.0,5.0,0.026596,0,0.0,0.0,0,0.0,0.0,5.1282,5.1282,0.0,0.0,2026-08-21
52,polimi-ispl,Image and Sound Processing Lab,https://github.com/polimi-ispl,Organization,N/D,"Milan, Italy",False,97,97.0,0.0,0.0,71,70.0,1.0,906,900.0,6.0,4.5207,0.0,4.2857,0.235,2026-08-21
53,pralab,PRALab,https://github.com/pralab,Organization,N/D,"Cagliari, Italy",False,59,60.0,0.0,0.0,31,30.0,1.0,813,810.0,3.0,4.4032,0.0,4.2857,0.1175,2026-08-21
54,eml-eda,"Efficient ML @ EDA Group, Politecnico di Torino",https://github.com/eml-eda,Organization,N/D,Italy,False,40,40.0,0.0,0.0,57,56.0,1.0,263,260.0,3.0,4.4032,0.0,4.2857,0.1175,2026-08-21
55,VicidominiLab,Vicidomini Lab,https://github.com/VicidominiLab,Organization,N/D,"Genova, Italy",False,39,39.0,0.0,0.0,32,31.0,1.0,76,74.0,2.0,4.364,0.0,4.2857,0.0783,2026-08-21
56,gem,Global Earthquake Model,https://github.com/gem,Organization,N/D,"Pavia, Italy",False,134,130.0,4.0,0.030769,96,96.0,0.0,709,704.0,5.0,4.2984,4.1026,0.0,0.1958,2026-08-21
57,ICTP,International Centre for Theoretical Physics,https://github.com/ICTP,Organization,N/D,Italy,False,53,53.0,0.0,0.0,10,9.0,1.0,80,80.0,0.0,4.2857,0.0,4.2857,0.0,2026-08-21
58,RegestaItalia,RegGitHub,https://github.com/RegestaItalia,Organization,N/D,Italy,False,39,39.0,0.0,0.0,36,35.0,1.0,21,21.0,0.0,4.2857,0.0,4.2857,0.0,2026-08-21
59,ZapprTV,Zappr,https://github.com/ZapprTV,Organization,N/D,Italy,False,108,104.0,4.0,0.038462,13,13.0,0.0,107,104.0,3.0,4.2201,4.1026,0.0,0.1175,2026-08-21
60,ministero-salute,Ministero della Salute,https://github.com/ministero-salute,Organization,PA,Italy,False,80,76.0,4.0,0.052632,103,103.0,0.0,437,437.0,0.0,4.1026,4.1026,0.0,0.0,2026-08-21
61,usbarmory,USB armory,https://github.com/usbarmory,Organization,N/D,Italy,False,191,188.0,3.0,0.015957,37,37.0,0.0,5052,5027.0,25.0,4.056,3.0769,0.0,0.9791,2026-08-21
62,arkemis,Arkemis,https://github.com/arkemis,Organization,N/D,Italy,False,59,56.0,3.0,0.053571,17,17.0,0.0,197,188.0,9.0,3.4294,3.0769,0.0,0.3525,2026-08-21
63,NON-OS,NØNOS,https://github.com/NON-OS,Organization,N/D,Italy,False,42,39.0,3.0,0.076923,17,18.0,0.0,104,101.0,3.0,3.1944,3.0769,0.0,0.1175,2026-08-21
64,Il-Libro-Open-Source,Il Libro Open Source,https://github.com/Il-Libro-Open-Source,Organization,N/D,Italy,False,209,206.0,3.0,0.014563,4,4.0,0.0,427,427.0,0.0,3.0769,3.0769,0.0,0.0,2026-08-21
65,polito-informatica, Informatica (Politecnico di Torino),https://github.com/polito-informatica,Organization,N/D,Italy,False,159,156.0,3.0,0.019231,7,7.0,0.0,91,91.0,0.0,3.0769,3.0769,0.0,0.0,2026-08-21
66,openforis,Open Foris,https://github.com/openforis,Organization,N/D,"Rome, Italy",False,130,127.0,3.0,0.023622,60,60.0,0.0,622,622.0,0.0,3.0769,3.0769,0.0,0.0,2026-08-21
67,informatici,Informatici Senza Frontiere,https://github.com/informatici,Organization,N/D,Italy,False,111,108.0,3.0,0.027778,20,20.0,0.0,944,944.0,0.0,3.0769,3.0769,0.0,0.0,2026-08-21
68,UNICT-DMI,UNICT Devs,https://github.com/UNICT-DMI,Organization,N/D,Italy,False,103,100.0,3.0,0.03,52,52.0,0.0,319,319.0,0.0,3.0769,3.0769,0.0,0.0,2026-08-21
69,TwentyTwoHW,TwentyTwo Devices,https://github.com/TwentyTwoHW,Organization,N/D,Italy,False,52,49.0,3.0,0.061224,7,7.0,0.0,55,55.0,0.0,3.0769,3.0769,0.0,0.0,2026-08-21
70,CoralMC-It,CoralMC,https://github.com/CoralMC-It,Organization,N/D,Italy,False,45,42.0,3.0,0.071429,1,2.0,0.0,0,0.0,0.0,3.0769,3.0769,0.0,0.0,2026-08-21
71,ZiggyCreatures,ZiggyCreatures,https://github.com/ZiggyCreatures,Organization,N/D,Italy,False,73,72.0,1.0,0.013889,1,1.0,0.0,3887,3837.0,50.0,2.9839,1.0256,0.0,1.9582,2026-08-21
72,monocasual,Monocasual Laboratories,https://github.com/monocasual,Organization,N/D,Italy,False,47,45.0,2.0,0.044444,16,16.0,0.0,2112,2095.0,17.0,2.7171,2.0513,0.0,0.6658,2026-08-21
73,RealityNet,RealityNet,https://github.com/RealityNet,Organization,N/D,Italy,False,112,110.0,2.0,0.018182,9,9.0,0.0,1795,1780.0,15.0,2.6387,2.0513,0.0,0.5875,2026-08-21
74,robotology,Robotology,https://github.com/robotology,Organization,N/D,Italy,False,335,333.0,2.0,0.006006,153,153.0,0.0,2718,2707.0,11.0,2.4821,2.0513,0.0,0.4308,2026-08-21
75,AIRLab-POLIMI,AIRLab@POLIMI,https://github.com/AIRLab-POLIMI,Organization,N/D,"Politecnico di Milano - Piazza Leonardo da Vinci, 32 - Milan - Italy",False,82,80.0,2.0,0.025,105,105.0,0.0,497,487.0,10.0,2.4429,2.0513,0.0,0.3916,2026-08-21
76,TheWebScrapingClub,The Web Scraping Club,https://github.com/TheWebScrapingClub,Organization,N/D,Italy,False,174,172.0,2.0,0.011628,6,6.0,0.0,1987,1978.0,9.0,2.4038,2.0513,0.0,0.3525,2026-08-21
77,hack-gpon,hack-gpon,https://github.com/hack-gpon,Organization,N/D,Italy,False,72,70.0,2.0,0.028571,8,8.0,0.0,361,355.0,6.0,2.2863,2.0513,0.0,0.235,2026-08-21
78,ChibiOS,ChibiOS,https://github.com/ChibiOS,Organization,N/D,Italy,False,116,114.0,2.0,0.017544,4,4.0,0.0,1038,1033.0,5.0,2.2471,2.0513,0.0,0.1958,2026-08-21
79,edge-group-polito,EDGE Group - PoliTO,https://github.com/edge-group-polito,Organization,N/D,Italy,False,49,47.0,2.0,0.042553,47,47.0,0.0,99,95.0,4.0,2.2079,2.0513,0.0,0.1567,2026-08-21
80,pythonitalia,Python Italia,https://github.com/pythonitalia,Organization,N/D,Italy,False,91,89.0,2.0,0.022472,45,45.0,0.0,266,263.0,3.0,2.1688,2.0513,0.0,0.1175,2026-08-21
81,sftpgo,SFTPGo,https://github.com/sftpgo,Organization,N/D,Italy,False,57,55.0,2.0,0.036364,13,13.0,0.0,84,81.0,3.0,2.1688,2.0513,0.0,0.1175,2026-08-21
82,cartabinaria,CartaBinaria,https://github.com/cartabinaria,Organization,N/D,Italy,False,293,291.0,2.0,0.006873,198,198.0,0.0,158,158.0,0.0,2.0513,2.0513,0.0,0.0,2026-08-21
83,nephila,Nephila,https://github.com/nephila,Organization,N/D,"Italy, United Kingdom, Switzerland",False,96,94.0,2.0,0.021277,117,117.0,0.0,1846,1851.0,0.0,2.0513,2.0513,0.0,0.0,2026-08-21
84,cegeka,Cegeka,https://github.com/cegeka,Organization,N/D,"Belgium, Netherlands, Romania, Germany, Austria, Italy, Czech Republic",False,66,64.0,2.0,0.03125,202,202.0,0.0,131,131.0,0.0,2.0513,2.0513,0.0,0.0,2026-08-21
85,meetecho,Meetecho,https://github.com/meetecho,Organization,N/D,"Napoli, Italy",False,161,160.0,1.0,0.00625,18,18.0,0.0,9821,9795.0,26.0,2.0439,1.0256,0.0,1.0183,2026-08-21
86,neuron-core,Neuron,https://github.com/neuron-core,Organization,N/D,Italy,False,85,85.0,0.0,0.0,17,17.0,0.0,2405,2363.0,42.0,1.6449,0.0,0.0,1.6449,2026-08-21
87,antares-sql,Antares SQL,https://github.com/antares-sql,Organization,N/D,Italy,False,66,65.0,1.0,0.015385,5,5.0,0.0,2683,2669.0,14.0,1.5739,1.0256,0.0,0.5483,2026-08-21
88,Schroedinger-Hat,Schrödinger Hat,https://github.com/Schroedinger-Hat,Organization,N/D,Italy,False,218,218.0,0.0,0.0,33,33.0,0.0,1644,1608.0,36.0,1.4099,0.0,0.0,1.4099,2026-08-21
89,EtheaDev,Ethea S.r.l.,https://github.com/EtheaDev,Organization,N/D,Italy,False,183,182.0,1.0,0.005495,21,21.0,0.0,2002,1994.0,8.0,1.339,1.0256,0.0,0.3133,2026-08-21
90,SapienzaNLP,Sapienza NLP group,https://github.com/SapienzaNLP,Organization,N/D,"Rome, Italy",False,137,136.0,1.0,0.007353,85,85.0,0.0,1482,1474.0,8.0,1.339,1.0256,0.0,0.3133,2026-08-21
91,sebaubuntu-python,SebaUbuntu's Python projects,https://github.com/sebaubuntu-python,Organization,N/D,Italy,False,52,51.0,1.0,0.019608,9,9.0,0.0,618,612.0,6.0,1.2606,1.0256,0.0,0.235,2026-08-21
92,prisma-lab,Prisma Lab,https://github.com/prisma-lab,Organization,N/D,"Naples, Italy",False,53,52.0,1.0,0.019231,38,38.0,0.0,139,135.0,4.0,1.1823,1.0256,0.0,0.1567,2026-08-21
93,AidaDSP,Aida DSP,https://github.com/AidaDSP,Organization,N/D,Turin (Italy),False,50,49.0,1.0,0.020408,6,6.0,0.0,405,401.0,4.0,1.1823,1.0256,0.0,0.1567,2026-08-21
94,osservatorionessuno,Osservatorio Nessuno OdV,https://github.com/osservatorionessuno,Organization,N/D,Italy,False,47,46.0,1.0,0.021739,14,14.0,0.0,91,87.0,4.0,1.1823,1.0256,0.0,0.1567,2026-08-21
95,necst,NECSTLab,https://github.com/necst,Organization,N/D,"Milan, Italy",False,51,50.0,1.0,0.02,132,132.0,0.0,682,679.0,3.0,1.1431,1.0256,0.0,0.1175,2026-08-21
96,sapienzastudentsnetwork,Sapienza Students Network,https://github.com/sapienzastudentsnetwork,Organization,N/D,Italy,False,319,318.0,1.0,0.003145,30,30.0,0.0,391,389.0,2.0,1.104,1.0256,0.0,0.0783,2026-08-21
97,UniversitaDellaCalabria,Università della Calabria,https://github.com/UniversitaDellaCalabria,Organization,N/D,"Italy, Rende",False,71,70.0,1.0,0.014286,69,69.0,0.0,255,253.0,2.0,1.104,1.0256,0.0,0.0783,2026-08-21
98,mia-platform,Mia-Platform,https://github.com/mia-platform,Organization,N/D,Italy,False,109,108.0,1.0,0.009259,72,72.0,0.0,335,334.0,1.0,1.0648,1.0256,0.0,0.0392,2026-08-21
99,commercelayer,Commerce Layer,https://github.com/commercelayer,Organization,N/D,Italy,False,100,99.0,1.0,0.010101,90,90.0,0.0,671,670.0,1.0,1.0648,1.0256,0.0,0.0392,2026-08-21
100,krateoplatformops,Krateo PlatformOps,https://github.com/krateoplatformops,Organization,N/D,Italy,False,78,77.0,1.0,0.012987,213,213.0,0.0,343,342.0,1.0,1.0648,1.0256,0.0,0.0392,2026-08-21
101,ProjectoOfficial,Projecto,https://github.com/ProjectoOfficial,Organization,N/D,Italy,False,49,48.0,1.0,0.020833,19,19.0,0.0,100,99.0,1.0,1.0648,1.0256,0.0,0.0392,2026-08-21
102,event-driven-robotics,Event Driven Perception for Robotics,https://github.com/event-driven-robotics,Organization,N/D,"Genova, Italy",False,48,47.0,1.0,0.021277,71,71.0,0.0,192,191.0,1.0,1.0648,1.0256,0.0,0.0392,2026-08-21
103,olimpiadi-informatica,Olimpiadi Italiane di Informatica,https://github.com/olimpiadi-informatica,Organization,N/D,Italy,False,43,42.0,1.0,0.02381,33,33.0,0.0,133,132.0,1.0,1.0648,1.0256,0.0,0.0392,2026-08-21
104,Riverscapes,Riverscapes,https://github.com/Riverscapes,Organization,N/D,"International Collaboration (US, Canada, New Zealand, Australia, Spain, Italy, France, UK)",False,43,42.0,1.0,0.02381,63,63.0,0.0,97,96.0,1.0,1.0648,1.0256,0.0,0.0392,2026-08-21
105,tsi-unito,TSI @ Unito,https://github.com/tsi-unito,Organization,N/D,Italy,False,40,39.0,1.0,0.025641,6,6.0,0.0,288,287.0,1.0,1.0648,1.0256,0.0,0.0392,2026-08-21
106,cybersecurity-polito,Cybersecurity @ PoliTO,https://github.com/cybersecurity-polito,Organization,N/D,Italy,False,159,158.0,1.0,0.006329,7,7.0,0.0,5,6.0,0.0,1.0256,1.0256,0.0,0.0,2026-08-21
107,ASEM-S-R-L,ASEM S.r.l,https://github.com/ASEM-S-R-L,Organization,N/D,Italy,False,105,104.0,1.0,0.009615,0,0.0,0.0,0,0.0,0.0,1.0256,1.0256,0.0,0.0,2026-08-21
108,unipr-org,unipr-org,https://github.com/unipr-org,Organization,N/D,Italy,False,90,89.0,1.0,0.011236,35,35.0,0.0,52,52.0,0.0,1.0256,1.0256,0.0,0.0,2026-08-21
109,immobiliare,Immobiliare Labs,https://github.com/immobiliare,Organization,N/D,"Rome, Italy",False,86,85.0,1.0,0.011765,39,39.0,0.0,3042,3042.0,0.0,1.0256,1.0256,0.0,0.0,2026-08-21
110,robotics-knowledgebase-iit,Robotics Knowledge Base at IIT,https://github.com/robotics-knowledgebase-iit,Organization,N/D,Italy,False,66,65.0,1.0,0.015385,0,0.0,0.0,0,0.0,0.0,1.0256,1.0256,0.0,0.0,2026-08-21
111,Sapienza-ACSAI,ACSAI Sapienza,https://github.com/Sapienza-ACSAI,Organization,N/D,Italy,False,61,60.0,1.0,0.016667,12,12.0,0.0,6,6.0,0.0,1.0256,1.0256,0.0,0.0,2026-08-21
112,openapi-it,OpenApi,https://github.com/openapi-it,Organization,N/D,Italy,False,60,59.0,1.0,0.016949,4,4.0,0.0,3,3.0,0.0,1.0256,1.0256,0.0,0.0,2026-08-21
113,MachineLearningJournalClub,Machine Learning Journal Club,https://github.com/MachineLearningJournalClub,Organization,N/D,"Turin, Italy",False,57,56.0,1.0,0.017857,30,30.0,0.0,116,117.0,0.0,1.0256,1.0256,0.0,0.0,2026-08-21
114,deltatre-innovation-lab,Deltatre Innovation Lab,https://github.com/deltatre-innovation-lab,Organization,N/D,Italy,False,53,52.0,1.0,0.019231,0,0.0,0.0,0,0.0,0.0,1.0256,1.0256,0.0,0.0,2026-08-21
115,satispay-tech,Satispay Tech,https://github.com/satispay-tech,Organization,N/D,Italy,False,48,47.0,1.0,0.021277,0,0.0,0.0,0,0.0,0.0,1.0256,1.0256,0.0,0.0,2026-08-21
116,Datamasters-it,DataMasters.it,https://github.com/Datamasters-it,Organization,N/D,"Bari, Italy",False,46,45.0,1.0,0.022222,11,11.0,0.0,10,10.0,0.0,1.0256,1.0256,0.0,0.0,2026-08-21
117,PoliNetworkOrg,PoliNetwork APS,https://github.com/PoliNetworkOrg,Organization,N/D,Italy,False,45,44.0,1.0,0.022727,33,64.0,0.0,32,48.0,0.0,1.0256,1.0256,0.0,0.0,2026-08-21
