rank,login,name,github_url,account_type,sector,location,verified,followers,followers_30d_ago_estimate,followers_delta_30d,followers_growth_rate_30d,public_repos,public_repos_30d_ago_estimate,public_repos_delta_30d,total_stargazers,total_stargazers_30d_ago_estimate,total_stargazers_delta_30d,score,score_followers_growth,score_repositories_growth,score_stars_growth,snapshot_date
1,NON-OS,NØNOS,https://github.com/NON-OS,Organization,N/D,Italy,False,231,42.0,189.0,4.5,22,17.0,5.0,351,104.0,247.0,57.0612,40.0,8.3333,8.7279,2026-09-22
2,TabularisDB,Tabularis,https://github.com/TabularisDB,Organization,N/D,Italy,False,60,51.0,9.0,0.176471,25,23.0,2.0,5087,4238.0,849.0,35.2381,1.9048,3.3333,30.0,2026-09-22
3,dataciviclab,DataCivicLab,https://github.com/dataciviclab,Organization,N/D,Italy,False,44,43.0,1.0,0.023256,41,23.0,18.0,43,39.0,4.0,30.353,0.2116,30.0,0.1413,2026-09-22
4,OpenIPC,OpenIPC,https://github.com/OpenIPC,Organization,N/D,Italy,False,2354,2323.0,31.0,0.013345,152,141.0,11.0,6470,6335.0,135.0,29.6645,6.5608,18.3333,4.7703,2026-09-22
5,freelensapp,Freelens,https://github.com/freelensapp,Organization,N/D,Italy,False,96,94.0,2.0,0.021277,25,21.0,4.0,5860,5695.0,165.0,12.9203,0.4233,6.6667,5.8304,2026-09-22
6,refactoringhq,Refactoring,https://github.com/refactoringhq,Organization,N/D,Italy,False,195,189.0,6.0,0.031746,4,4.0,0.0,20049,19731.0,318.0,12.5066,1.2698,0.0,11.2367,2026-09-22
7,idra-lab, Interdepartmental Robotics Labs (IDRA),https://github.com/idra-lab,Organization,N/D,Italy,False,48,47.0,1.0,0.021277,107,100.0,7.0,283,278.0,5.0,12.055,0.2116,11.6667,0.1767,2026-09-22
8,pagopa,PagoPA S.p.A.,https://github.com/pagopa,Organization,PMI,Italy,True,330,325.0,5.0,0.015385,782,777.0,5.0,1715,1702.0,13.0,9.8509,1.0582,8.3333,0.4594,2026-09-22
9,cnr-isti-vclab,Visual Computing Lab - ISTI - CNR,https://github.com/cnr-isti-vclab,Organization,N/D,Italy,False,305,303.0,2.0,0.006601,43,39.0,4.0,9819,9754.0,65.0,9.3868,0.4233,6.6667,2.2968,2026-09-22
10,polimi-ispl,Image and Sound Processing Lab,https://github.com/polimi-ispl,Organization,N/D,"Milan, Italy",False,97,97.0,0.0,0.0,76,71.0,5.0,922,906.0,16.0,8.8987,0.0,8.3333,0.5654,2026-09-22
