rank,login,name,github_url,account_type,sector,location,verified,followers,followers_30d_ago_estimate,followers_delta_30d,followers_growth_rate_30d,public_repos,public_repos_30d_ago_estimate,public_repos_delta_30d,total_stargazers,total_stargazers_30d_ago_estimate,total_stargazers_delta_30d,score,score_followers_growth,score_repositories_growth,score_stars_growth,snapshot_date
11,unitn-drive,UniTN - DISI Drive,https://github.com/unitn-drive,Organization,N/D,Italy,False,871,829.0,42.0,0.050663,5,5.0,0.0,21,20.0,1.0,9.116,9.0811,0.0,0.0349,2026-09-25
12,polimi-ispl,Image and Sound Processing Lab,https://github.com/polimi-ispl,Organization,N/D,"Milan, Italy",False,97,97.0,0.0,0.0,76,71.0,5.0,923,906.0,17.0,8.9264,0.0,8.3333,0.593,2026-09-25
13,agile-lab-dev,Agile Lab,https://github.com/agile-lab-dev,Organization,N/D,"Turin, Italy",False,51,51.0,0.0,0.0,128,123.0,5.0,413,410.0,3.0,8.438,0.0,8.3333,0.1047,2026-09-25
14,italia,Developers Italia,https://github.com/italia,Organization,PA,Italy,True,1933,1917.0,16.0,0.008346,434,432.0,2.0,6771,6742.0,29.0,7.8044,3.4595,3.3333,1.0116,2026-09-25
15,OpenOSINT,OpenOSINT,https://github.com/OpenOSINT,Organization,N/D,Italy,False,66,58.0,8.0,0.137931,1,1.0,0.0,1638,1465.0,173.0,7.7646,1.7297,0.0,6.0349,2026-09-25
16,cnr-isti-vclab,Visual Computing Lab - ISTI - CNR,https://github.com/cnr-isti-vclab,Organization,N/D,Italy,False,305,303.0,2.0,0.006601,43,40.0,3.0,9823,9758.0,65.0,7.6999,0.4324,5.0,2.2674,2026-09-25
17,iit-DLSLab,"DLS Lab at Istituto Italiano di Tecnologia, Italy",https://github.com/iit-DLSLab,Organization,N/D,"Genova, Italy",False,238,224.0,14.0,0.0625,77,77.0,0.0,1868,1739.0,129.0,7.527,3.027,0.0,4.5,2026-09-25
18,edge-group-polito,EDGE Group - PoliTO,https://github.com/edge-group-polito,Organization,N/D,Italy,False,50,49.0,1.0,0.020408,51,47.0,4.0,106,99.0,7.0,7.1271,0.2162,6.6667,0.2442,2026-09-25
19,DevExpPlatform,Developer Experience Platform for Eng Group,https://github.com/DevExpPlatform,Organization,N/D,Italy,False,632,603.0,29.0,0.048093,6,6.0,0.0,2,2.0,0.0,6.2703,6.2703,0.0,0.0,2026-09-25
20,aimagelab,AImageLab,https://github.com/aimagelab,Organization,N/D,"Modena, Italy",False,199,195.0,4.0,0.020513,118,116.0,2.0,5003,4959.0,44.0,5.7331,0.8649,3.3333,1.5349,2026-09-25
21,mosaico-labs,mosaico,https://github.com/mosaico-labs,Organization,N/D,Italy,False,82,73.0,9.0,0.123288,8,9.0,0.0,1252,1147.0,105.0,5.6087,1.9459,0.0,3.6628,2026-09-25
22,INGV,Istituto Nazionale di Geofisica e Vulcanologia,https://github.com/INGV,Organization,N/D,"Via di Vigna Murata 605 - 00143, Rome, Italy",False,73,72.0,1.0,0.013889,81,78.0,3.0,147,147.0,0.0,5.2162,0.2162,5.0,0.0,2026-09-25
23,g3w-suite,G3W-SUITE,https://github.com/g3w-suite,Organization,N/D,Italy,False,74,74.0,0.0,0.0,35,32.0,3.0,128,125.0,3.0,5.1047,0.0,5.0,0.1047,2026-09-25
24,SPDM-Team,SPDM Team,https://github.com/SPDM-Team,Organization,N/D,Italy,False,457,435.0,22.0,0.050575,3,3.0,0.0,92,89.0,3.0,4.8614,4.7568,0.0,0.1047,2026-09-25
25,Luce-Org,Lucebox AI,https://github.com/Luce-Org,Organization,N/D,Italy,False,84,77.0,7.0,0.090909,3,3.0,0.0,2908,2819.0,89.0,4.6182,1.5135,0.0,3.1047,2026-09-25
26,Programmazione-Avanzata-2025-26,Programmazione Avanzata 2025-26,https://github.com/Programmazione-Avanzata-2025-26,Organization,N/D,Italy,False,113,108.0,5.0,0.046296,35,33.0,2.0,5,5.0,0.0,4.4144,1.0811,3.3333,0.0,2026-09-25
27,PoliNetworkOrg,PoliNetwork APS,https://github.com/PoliNetworkOrg,Organization,N/D,Italy,False,49,45.0,4.0,0.088889,35,33.0,2.0,34,32.0,2.0,4.268,0.8649,3.3333,0.0698,2026-09-25
28,NyarchLinux,Nyarch Linux,https://github.com/NyarchLinux,Organization,N/D,Italy,False,718,708.0,10.0,0.014124,34,34.0,0.0,1945,1888.0,57.0,4.1505,2.1622,0.0,1.9884,2026-09-25
29,neuron-core,Neuron,https://github.com/neuron-core,Organization,N/D,Italy,False,88,86.0,2.0,0.023256,18,17.0,1.0,2457,2408.0,49.0,3.8084,0.4324,1.6667,1.7093,2026-09-25
30,UniversitaDellaCalabria,Università della Calabria,https://github.com/UniversitaDellaCalabria,Organization,N/D,"Italy, Rende",False,73,71.0,2.0,0.028169,71,69.0,2.0,255,255.0,0.0,3.7658,0.4324,3.3333,0.0,2026-09-25
31,sisinflab,Information Systems Lab @ Polytechnic University of Bari,https://github.com/sisinflab,Organization,N/D,"Bari, Italy",False,45,45.0,0.0,0.0,149,147.0,2.0,1103,1093.0,10.0,3.6822,0.0,3.3333,0.3488,2026-09-25
32,polito-informatica, Informatica (Politecnico di Torino),https://github.com/polito-informatica,Organization,N/D,Italy,False,167,160.0,7.0,0.04375,8,7.0,1.0,93,91.0,2.0,3.2499,1.5135,1.6667,0.0698,2026-09-25
33,typeonce-dev,Typeonce,https://github.com/typeonce-dev,Organization,N/D,Italy,False,102,102.0,0.0,0.0,15,15.0,0.0,942,849.0,93.0,3.2442,0.0,0.0,3.2442,2026-09-25
34,usbarmory,USB armory,https://github.com/usbarmory,Organization,N/D,Italy,False,197,191.0,6.0,0.031414,36,37.0,0.0,5104,5063.0,41.0,2.7275,1.2973,0.0,1.4302,2026-09-25
35,unicef-drp,Office of Strategy and Evidence Innocenti,https://github.com/unicef-drp,Organization,N/D,Italy,False,108,105.0,3.0,0.028571,54,53.0,1.0,140,134.0,6.0,2.5246,0.6486,1.6667,0.2093,2026-09-25
36,sparkfabrik,SparkFabrik,https://github.com/sparkfabrik,Organization,N/D,Italy,False,54,53.0,1.0,0.018868,119,118.0,1.0,677,661.0,16.0,2.441,0.2162,1.6667,0.5581,2026-09-25
37,cyberpandino,Cyberpandino,https://github.com/cyberpandino,Organization,N/D,Italy,False,185,177.0,8.0,0.045198,1,1.0,0.0,558,540.0,18.0,2.3576,1.7297,0.0,0.6279,2026-09-25
38,datocms,DatoCMS,https://github.com/datocms,Organization,N/D,Italy,False,89,86.0,3.0,0.034884,97,96.0,1.0,1307,1307.0,0.0,2.3153,0.6486,1.6667,0.0,2026-09-25
39,openforis,Open Foris,https://github.com/openforis,Organization,N/D,"Rome, Italy",False,132,130.0,2.0,0.015385,61,60.0,1.0,626,622.0,4.0,2.2386,0.4324,1.6667,0.1395,2026-09-25
40,osservatorionessuno,Osservatorio Nessuno OdV,https://github.com/osservatorionessuno,Organization,N/D,Italy,False,54,47.0,7.0,0.148936,14,14.0,0.0,111,91.0,20.0,2.2112,1.5135,0.0,0.6977,2026-09-25
41,Corsinvest,Corsinvest Srl,https://github.com/Corsinvest,Organization,N/D,Italy,False,130,129.0,1.0,0.007752,29,29.0,0.0,3341,3286.0,55.0,2.1348,0.2162,0.0,1.9186,2026-09-25
42,CMCC-Foundation,CMCC Foundation,https://github.com/CMCC-Foundation,Organization,N/D,"Lecce, Italy",False,60,58.0,2.0,0.034483,62,61.0,1.0,29,29.0,0.0,2.0991,0.4324,1.6667,0.0,2026-09-25
43,SapienzaNLP,Sapienza NLP group,https://github.com/SapienzaNLP,Organization,N/D,"Rome, Italy",False,138,137.0,1.0,0.007299,86,85.0,1.0,1487,1483.0,4.0,2.0224,0.2162,1.6667,0.1395,2026-09-25
44,singularityos-lab,Singularity OS,https://github.com/singularityos-lab,Organization,N/D,Italy,False,247,247.0,0.0,0.0,51,50.0,1.0,285,275.0,10.0,2.0155,0.0,1.6667,0.3488,2026-09-25
45,gbionics,Generative Bionics,https://github.com/gbionics,Organization,N/D,Italy,False,122,116.0,6.0,0.051724,67,67.0,0.0,3205,3185.0,20.0,1.995,1.2973,0.0,0.6977,2026-09-25
46,HPC-Courses,MOX HPC Courses Repositories,https://github.com/HPC-Courses,Organization,N/D,Italy,False,46,40.0,6.0,0.15,5,5.0,0.0,90,70.0,20.0,1.995,1.2973,0.0,0.6977,2026-09-25
47,nebulab,Nebulab,https://github.com/nebulab,Organization,N/D,Italy,False,52,51.0,1.0,0.019608,240,239.0,1.0,1758,1756.0,2.0,1.9527,0.2162,1.6667,0.0698,2026-09-25
48,AnacletoLAB,AnacletoLab,https://github.com/AnacletoLAB,Organization,N/D,"Milano, Italy",False,39,38.0,1.0,0.026316,35,34.0,1.0,749,747.0,2.0,1.9527,0.2162,1.6667,0.0698,2026-09-25
49,Arubacloud,ArubaCloud,https://github.com/Arubacloud,Organization,N/D,24036 Ponte San Pietro (BG) Italy,False,56,55.0,1.0,0.018182,24,23.0,1.0,146,145.0,1.0,1.9178,0.2162,1.6667,0.0349,2026-09-25
50,ICTP,International Centre for Theoretical Physics,https://github.com/ICTP,Organization,N/D,Italy,False,54,53.0,1.0,0.018868,11,10.0,1.0,81,80.0,1.0,1.9178,0.2162,1.6667,0.0349,2026-09-25
51,eml-eda,"Efficient ML @ EDA Group, Politecnico di Torino",https://github.com/eml-eda,Organization,N/D,Italy,False,40,40.0,0.0,0.0,60,59.0,1.0,268,263.0,5.0,1.8411,0.0,1.6667,0.1744,2026-09-25
52,noi-techpark,NOI Techpark - Südtirol / Alto Adige,https://github.com/noi-techpark,Organization,N/D,"Italy, South Tyrol, 39100 Bolzano/Bozen, Volta street 13/A",False,67,69.0,0.0,0.0,261,260.0,1.0,212,210.0,2.0,1.7364,0.0,1.6667,0.0698,2026-09-25
53,prisma-lab,Prisma Lab,https://github.com/prisma-lab,Organization,N/D,"Naples, Italy",False,53,53.0,0.0,0.0,39,38.0,1.0,141,139.0,2.0,1.7364,0.0,1.6667,0.0698,2026-09-25
54,CentroEPiaggio,"Bioengineering and Robotics Research Center ""E. Piaggio"" - University of Pisa",https://github.com/CentroEPiaggio,Organization,N/D,"Via Diotisalvi, 2. Pisa, Italy",False,48,48.0,0.0,0.0,169,168.0,1.0,479,477.0,2.0,1.7364,0.0,1.6667,0.0698,2026-09-25
55,defstudio,def:studio,https://github.com/defstudio,Organization,N/D,"Bari, Italy",False,41,41.0,0.0,0.0,53,52.0,1.0,1323,1324.0,0.0,1.6667,0.0,1.6667,0.0,2026-09-25
56,wordlift,WordLift,https://github.com/wordlift,Organization,N/D,Italy,False,38,38.0,0.0,0.0,61,60.0,1.0,39,39.0,0.0,1.6667,0.0,1.6667,0.0,2026-09-25
57,polito,Politecnico di Torino,https://github.com/polito,Organization,N/D,Italy,False,244,237.0,7.0,0.029536,9,9.0,0.0,219,216.0,3.0,1.6182,1.5135,0.0,0.1047,2026-09-25
58,ArtisanROM,ArtisanROM,https://github.com/ArtisanROM,Organization,N/D,Italy,False,60,54.0,6.0,0.111111,2,2.0,0.0,206,198.0,8.0,1.5764,1.2973,0.0,0.2791,2026-09-25
59,cartabinaria,CartaBinaria,https://github.com/cartabinaria,Organization,N/D,Italy,False,299,293.0,6.0,0.020478,198,198.0,0.0,162,158.0,4.0,1.4368,1.2973,0.0,0.1395,2026-09-25
60,mathLab,SISSA mathLab,https://github.com/mathLab,Organization,N/D,"Via Bonomea 265, 34133 Trieste, TS, Italy",False,239,234.0,5.0,0.021368,30,30.0,0.0,1040,1031.0,9.0,1.395,1.0811,0.0,0.314,2026-09-25
61,clastix,Clastix Labs,https://github.com/clastix,Organization,N/D,Italy,False,148,146.0,2.0,0.013699,54,54.0,0.0,2458,2432.0,26.0,1.3394,0.4324,0.0,0.907,2026-09-25
62,unipr-org,unipr-org,https://github.com/unipr-org,Organization,N/D,Italy,False,97,91.0,6.0,0.065934,35,35.0,0.0,53,52.0,1.0,1.3322,1.2973,0.0,0.0349,2026-09-25
63,virgili0,Virgilio Data Science,https://github.com/virgili0,Organization,N/D,Italy,False,127,126.0,1.0,0.007937,1,1.0,0.0,14995,14964.0,31.0,1.2976,0.2162,0.0,1.0814,2026-09-25
64,BendingSpoons,Bending Spoons,https://github.com/BendingSpoons,Organization,N/D,"Milan, Italy",False,309,303.0,6.0,0.019802,3,3.0,0.0,2949,2951.0,0.0,1.2973,1.2973,0.0,0.0,2026-09-25
65,Sisal-Org,Sisal-Org,https://github.com/Sisal-Org,Organization,N/D,Italy,False,199,193.0,6.0,0.031088,0,0.0,0.0,0,0.0,0.0,1.2973,1.2973,0.0,0.0,2026-09-25
66,sapienzastudentsnetwork,Sapienza Students Network,https://github.com/sapienzastudentsnetwork,Organization,N/D,Italy,False,323,319.0,4.0,0.012539,31,31.0,0.0,406,394.0,12.0,1.2835,0.8649,0.0,0.4186,2026-09-25
67,Schroedinger-Hat,Schrödinger Hat,https://github.com/Schroedinger-Hat,Organization,N/D,Italy,False,223,218.0,5.0,0.022936,33,33.0,0.0,1655,1650.0,5.0,1.2555,1.0811,0.0,0.1744,2026-09-25
68,teamdigitale,Team Digitale,https://github.com/teamdigitale,Organization,PA,"Rome, Italy",True,158,153.0,5.0,0.03268,155,155.0,0.0,337,336.0,1.0,1.116,1.0811,0.0,0.0349,2026-09-25
69,ondata,onData,https://github.com/ondata,Organization,N/D,Italy,False,140,136.0,4.0,0.029412,141,141.0,0.0,823,816.0,7.0,1.1091,0.8649,0.0,0.2442,2026-09-25
70,EtheaDev,Ethea S.r.l.,https://github.com/EtheaDev,Organization,N/D,Italy,False,185,184.0,1.0,0.005435,21,21.0,0.0,2029,2005.0,24.0,1.0534,0.2162,0.0,0.8372,2026-09-25
71,ChibiOS,ChibiOS,https://github.com/ChibiOS,Organization,N/D,Italy,False,120,116.0,4.0,0.034483,4,4.0,0.0,1046,1041.0,5.0,1.0393,0.8649,0.0,0.1744,2026-09-25
72,ZiggyCreatures,ZiggyCreatures,https://github.com/ZiggyCreatures,Organization,N/D,Italy,False,74,74.0,0.0,0.0,1,1.0,0.0,3922,3896.0,26.0,0.907,0.0,0.0,0.907,2026-09-25
73,agentvoiceresponse,Agent Voice Response,https://github.com/agentvoiceresponse,Organization,N/D,Italy,False,227,223.0,4.0,0.017937,44,44.0,0.0,201,200.0,1.0,0.8997,0.8649,0.0,0.0349,2026-09-25
74,Tiledesk,Tiledesk,https://github.com/Tiledesk,Organization,N/D,Italy,False,447,444.0,3.0,0.006757,29,30.0,0.0,873,866.0,7.0,0.8928,0.6486,0.0,0.2442,2026-09-25
75,beelzebub-labs,Beelzebub Labs,https://github.com/beelzebub-labs,Organization,N/D,Italy,False,55,54.0,1.0,0.018519,6,7.0,0.0,2299,2280.0,19.0,0.879,0.2162,0.0,0.6628,2026-09-25
76,UNICT-DMI,UNICT Devs,https://github.com/UNICT-DMI,Organization,N/D,Italy,False,109,105.0,4.0,0.038095,52,52.0,0.0,319,319.0,0.0,0.8649,0.8649,0.0,0.0,2026-09-25
77,sebaubuntu-python,SebaUbuntu's Python projects,https://github.com/sebaubuntu-python,Organization,N/D,Italy,False,54,52.0,2.0,0.038462,9,9.0,0.0,632,620.0,12.0,0.851,0.4324,0.0,0.4186,2026-09-25
78,gem,Global Earthquake Model,https://github.com/gem,Organization,N/D,"Pavia, Italy",False,138,135.0,3.0,0.022222,96,96.0,0.0,715,710.0,5.0,0.8231,0.6486,0.0,0.1744,2026-09-25
79,KatharaFramework,Kathará,https://github.com/KatharaFramework,Organization,N/D,Italy,False,98,97.0,1.0,0.010309,15,15.0,0.0,975,958.0,17.0,0.8092,0.2162,0.0,0.593,2026-09-25
80,pythonitalia,Python Italia,https://github.com/pythonitalia,Organization,N/D,Italy,False,94,91.0,3.0,0.032967,45,45.0,0.0,268,266.0,2.0,0.7184,0.6486,0.0,0.0698,2026-09-25
81,pralab,PRALab,https://github.com/pralab,Organization,N/D,"Cagliari, Italy",False,61,59.0,2.0,0.033898,31,31.0,0.0,822,814.0,8.0,0.7115,0.4324,0.0,0.2791,2026-09-25
82,downthemall,DownThemAll!,https://github.com/downthemall,Organization,N/D,Italy/Germany,False,46,44.0,2.0,0.045455,9,9.0,0.0,1767,1760.0,7.0,0.6766,0.4324,0.0,0.2442,2026-09-25
83,geosolutions-it,GeoSolutions,https://github.com/geosolutions-it,Organization,N/D,Italy & US,False,225,222.0,3.0,0.013514,150,155.0,0.0,1810,1812.0,0.0,0.6486,0.6486,0.0,0.0,2026-09-25
84,arkemis,Arkemis,https://github.com/arkemis,Organization,N/D,Italy,False,62,59.0,3.0,0.050847,17,17.0,0.0,197,197.0,0.0,0.6486,0.6486,0.0,0.0,2026-09-25
85,squadracorsepolito,Squadra Corse PoliTO,https://github.com/squadracorsepolito,Organization,N/D,Italy,False,49,46.0,3.0,0.065217,38,38.0,0.0,58,58.0,0.0,0.6486,0.6486,0.0,0.0,2026-09-25
86,sissa,Master in High Performance Computing @ Sissa/ICTP,https://github.com/sissa,Organization,N/D,"Trieste, Italy",False,46,43.0,3.0,0.069767,10,10.0,0.0,45,45.0,0.0,0.6486,0.6486,0.0,0.0,2026-09-25
87,MAL-TO,MALTO,https://github.com/MAL-TO,Organization,N/D,"Turin, Italy",False,45,42.0,3.0,0.071429,14,14.0,0.0,10,10.0,0.0,0.6486,0.6486,0.0,0.0,2026-09-25
88,exaconsrl,Exacon,https://github.com/exaconsrl,Organization,N/D,"Milano, Italy",False,41,38.0,3.0,0.078947,0,0.0,0.0,0,0.0,0.0,0.6486,0.6486,0.0,0.0,2026-09-25
89,TheWebScrapingClub,The Web Scraping Club,https://github.com/TheWebScrapingClub,Organization,N/D,Italy,False,176,174.0,2.0,0.011494,6,6.0,0.0,1995,1989.0,6.0,0.6417,0.4324,0.0,0.2093,2026-09-25
90,RealityNet,RealityNet,https://github.com/RealityNet,Organization,N/D,Italy,False,114,112.0,2.0,0.017857,9,9.0,0.0,1802,1796.0,6.0,0.6417,0.4324,0.0,0.2093,2026-09-25
91,ministero-salute,Ministero della Salute,https://github.com/ministero-salute,Organization,PA,Italy,False,82,80.0,2.0,0.025,103,103.0,0.0,442,438.0,4.0,0.572,0.4324,0.0,0.1395,2026-09-25
92,newcleo-dev-team,newcleo,https://github.com/newcleo-dev-team,Organization,N/D,Italy,False,51,49.0,2.0,0.040816,9,9.0,0.0,33,29.0,4.0,0.572,0.4324,0.0,0.1395,2026-09-25
93,AIRLab-POLIMI,AIRLab@POLIMI,https://github.com/AIRLab-POLIMI,Organization,N/D,"Politecnico di Milano - Piazza Leonardo da Vinci, 32 - Milan - Italy",False,85,84.0,1.0,0.011905,105,105.0,0.0,510,500.0,10.0,0.5651,0.2162,0.0,0.3488,2026-09-25
94,opencitations,OpenCitations,https://github.com/opencitations,Organization,N/D,"Bologna, Italy",False,109,107.0,2.0,0.018692,86,86.0,0.0,315,312.0,3.0,0.5371,0.4324,0.0,0.1047,2026-09-25
95,BitPolito,BitPolito,https://github.com/BitPolito,Organization,N/D," Politecnico di Torino, Turin, Italy",False,64,62.0,2.0,0.032258,19,19.0,0.0,90,87.0,3.0,0.5371,0.4324,0.0,0.1047,2026-09-25
96,sftpgo,SFTPGo,https://github.com/sftpgo,Organization,N/D,Italy,False,60,58.0,2.0,0.034483,13,13.0,0.0,87,85.0,2.0,0.5022,0.4324,0.0,0.0698,2026-09-25
97,informatici,Informatici Senza Frontiere,https://github.com/informatici,Organization,N/D,Italy,False,112,111.0,1.0,0.009009,20,20.0,0.0,952,944.0,8.0,0.4953,0.2162,0.0,0.2791,2026-09-25
98,phuselab,PHUSE Lab,https://github.com/phuselab,Organization,N/D,"Università degli Studi di Milano, Italy",False,39,38.0,1.0,0.026316,28,28.0,0.0,903,895.0,8.0,0.4953,0.2162,0.0,0.2791,2026-09-25
99,meetecho,Meetecho,https://github.com/meetecho,Organization,N/D,"Napoli, Italy",False,161,161.0,0.0,0.0,18,18.0,0.0,9836,9822.0,14.0,0.4884,0.0,0.0,0.4884,2026-09-25
100,robotology,Robotology,https://github.com/robotology,Organization,N/D,Italy,False,336,334.0,2.0,0.005988,153,153.0,0.0,2720,2719.0,1.0,0.4673,0.4324,0.0,0.0349,2026-09-25
101,italia-opensource,Italia Open-Source,https://github.com/italia-opensource,Organization,N/D,Italy,False,110,108.0,2.0,0.018519,4,4.0,0.0,349,348.0,1.0,0.4673,0.4324,0.0,0.0349,2026-09-25
102,ProjectoOfficial,Projecto,https://github.com/ProjectoOfficial,Organization,N/D,Italy,False,51,49.0,2.0,0.040816,19,19.0,0.0,102,101.0,1.0,0.4673,0.4324,0.0,0.0349,2026-09-25
103,open-license-manager,Open License Manager,https://github.com/open-license-manager,Organization,N/D,Italy,False,62,62.0,0.0,0.0,5,5.0,0.0,1388,1375.0,13.0,0.4535,0.0,0.0,0.4535,2026-09-25
104,cybersecurity-polito,Cybersecurity @ PoliTO,https://github.com/cybersecurity-polito,Organization,N/D,Italy,False,162,160.0,2.0,0.0125,7,7.0,0.0,5,5.0,0.0,0.4324,0.4324,0.0,0.0,2026-09-25
105,commercelayer,Commerce Layer,https://github.com/commercelayer,Organization,N/D,Italy,False,102,100.0,2.0,0.02,90,90.0,0.0,671,671.0,0.0,0.4324,0.4324,0.0,0.0,2026-09-25
106,Cineca,Cineca,https://github.com/Cineca,Organization,N/D,Italy,False,53,51.0,2.0,0.039216,8,8.0,0.0,48,48.0,0.0,0.4324,0.4324,0.0,0.0,2026-09-25
107,datalogic,Datalogic,https://github.com/datalogic,Organization,N/D,"Bologna, Italy",False,48,46.0,2.0,0.043478,86,86.0,0.0,108,108.0,0.0,0.4324,0.4324,0.0,0.0,2026-09-25
108,EOS-Solutions,Eos Solutions ,https://github.com/EOS-Solutions,Organization,N/D,Italy,False,47,45.0,2.0,0.044444,15,15.0,0.0,49,49.0,0.0,0.4324,0.4324,0.0,0.0,2026-09-25
109,RegestaItalia,RegGitHub,https://github.com/RegestaItalia,Organization,N/D,Italy,False,41,39.0,2.0,0.051282,36,36.0,0.0,19,21.0,0.0,0.4324,0.4324,0.0,0.0,2026-09-25
110,ZapprTV,Zappr,https://github.com/ZapprTV,Organization,N/D,Italy,False,109,108.0,1.0,0.009259,13,13.0,0.0,113,108.0,5.0,0.3906,0.2162,0.0,0.1744,2026-09-25
111,monocasual,Monocasual Laboratories,https://github.com/monocasual,Organization,N/D,Italy,False,47,48.0,0.0,0.0,16,16.0,0.0,2127,2116.0,11.0,0.3837,0.0,0.0,0.3837,2026-09-25
112,orobix,Orobix,https://github.com/orobix,Organization,N/D,"Bergamo, Italy",False,43,42.0,1.0,0.02381,20,20.0,0.0,2750,2746.0,4.0,0.3558,0.2162,0.0,0.1395,2026-09-25
113,Pwnzer0tt1,Pwnzer0tt1,https://github.com/Pwnzer0tt1,Organization,N/D,Italy,False,43,43.0,0.0,0.0,11,11.0,0.0,232,222.0,10.0,0.3488,0.0,0.0,0.3488,2026-09-25
114,CompEngMS,Computer Engineering MS - Sapienza,https://github.com/CompEngMS,Organization,N/D,Italy,False,101,100.0,1.0,0.01,25,25.0,0.0,41,38.0,3.0,0.3209,0.2162,0.0,0.1047,2026-09-25
115,immobiliare,Immobiliare Labs,https://github.com/immobiliare,Organization,N/D,"Rome, Italy",False,88,87.0,1.0,0.011494,39,39.0,0.0,3045,3042.0,3.0,0.3209,0.2162,0.0,0.1047,2026-09-25
116,NethServer,NethServer,https://github.com/NethServer,Organization,N/D,Italy,False,149,148.0,1.0,0.006757,300,300.0,0.0,699,697.0,2.0,0.286,0.2162,0.0,0.0698,2026-09-25
117,necst,NECSTLab,https://github.com/necst,Organization,N/D,"Milan, Italy",False,53,52.0,1.0,0.019231,132,132.0,0.0,684,682.0,2.0,0.286,0.2162,0.0,0.0698,2026-09-25
118,blackswan-quants,BlackswanQuants,https://github.com/blackswan-quants,Organization,N/D,Italy,False,39,38.0,1.0,0.026316,18,18.0,0.0,21,19.0,2.0,0.286,0.2162,0.0,0.0698,2026-09-25
119,hack-gpon,hack-gpon,https://github.com/hack-gpon,Organization,N/D,Italy,False,73,73.0,0.0,0.0,8,8.0,0.0,370,362.0,8.0,0.2791,0.0,0.0,0.2791,2026-09-25
120,antares-sql,Antares SQL,https://github.com/antares-sql,Organization,N/D,Italy,False,66,66.0,0.0,0.0,5,5.0,0.0,2690,2682.0,8.0,0.2791,0.0,0.0,0.2791,2026-09-25
121,illustrated-machine-learning,Illustrated Machine Learning,https://github.com/illustrated-machine-learning,Organization,N/D,Italy,False,193,192.0,1.0,0.005208,3,3.0,0.0,664,663.0,1.0,0.2511,0.2162,0.0,0.0349,2026-09-25
122,OctoGramApp,OctoGram,https://github.com/OctoGramApp,Organization,N/D,Italy,False,51,50.0,1.0,0.02,6,6.0,0.0,446,445.0,1.0,0.2511,0.2162,0.0,0.0349,2026-09-25
123,code-with-the-italians,Code with the Italians,https://github.com/code-with-the-italians,Organization,N/D,Italy,False,45,44.0,1.0,0.022727,7,7.0,0.0,315,314.0,1.0,0.2511,0.2162,0.0,0.0349,2026-09-25
124,aclai-lab,Applied Computational Logic and Artificial Intelligence Laboratory,https://github.com/aclai-lab,Organization,N/D,Italy,False,42,41.0,1.0,0.02439,40,40.0,0.0,217,216.0,1.0,0.2511,0.2162,0.0,0.0349,2026-09-25
