rank,login,name,github_url,account_type,sector,location,verified,followers,followers_30d_ago_estimate,followers_delta_30d,followers_growth_rate_30d,public_repos,public_repos_30d_ago_estimate,public_repos_delta_30d,total_stargazers,total_stargazers_30d_ago_estimate,total_stargazers_delta_30d,score,score_followers_growth,score_repositories_growth,score_stars_growth,snapshot_date
1,OpenIPC,OpenIPC,https://github.com/OpenIPC,Organization,N/D,Italy,False,2335,2296.0,39.0,0.016986,143,139.0,4.0,6374,6205.0,169.0,72.0349,40.0,24.0,8.0349,2026-09-02
2,TabularisDB,Tabularis,https://github.com/TabularisDB,Organization,N/D,Italy,False,53,46.0,7.0,0.152174,23,21.0,2.0,4682,4051.0,631.0,49.1795,7.1795,12.0,30.0,2026-09-02
3,refactoringhq,Refactoring,https://github.com/refactoringhq,Organization,N/D,Italy,False,191,180.0,11.0,0.061111,4,4.0,0.0,19849,19403.0,446.0,32.4865,11.2821,0.0,21.2044,2026-09-02
4,un-fao,Food and Agriculture Organization of the United Nations (FAO),https://github.com/un-fao,Organization,N/D,Italy,False,133,127.0,6.0,0.047244,38,34.0,4.0,68,50.0,18.0,31.0096,6.1538,24.0,0.8558,2026-09-02
5,agile-lab-dev,Agile Lab,https://github.com/agile-lab-dev,Organization,N/D,"Turin, Italy",False,51,52.0,0.0,0.0,126,121.0,5.0,411,409.0,2.0,30.0951,0.0,30.0,0.0951,2026-09-02
6,aimagelab,AImageLab,https://github.com/aimagelab,Organization,N/D,"Modena, Italy",False,195,193.0,2.0,0.010363,117,113.0,4.0,4977,4942.0,35.0,27.7153,2.0513,24.0,1.664,2026-09-02
7,cnr-isti-vclab,Visual Computing Lab - ISTI - CNR,https://github.com/cnr-isti-vclab,Organization,N/D,Italy,False,304,297.0,7.0,0.023569,42,39.0,3.0,9774,9721.0,53.0,27.6993,7.1795,18.0,2.5198,2026-09-02
8,singularityos-lab,Singularity OS,https://github.com/singularityos-lab,Organization,N/D,Italy,False,247,228.0,19.0,0.083333,50,49.0,1.0,274,254.0,20.0,26.4381,19.4872,6.0,0.9509,2026-09-02
9,idra-lab, Interdepartmental Robotics Labs (IDRA),https://github.com/idra-lab,Organization,N/D,Italy,False,47,46.0,1.0,0.021739,104,100.0,4.0,280,272.0,8.0,25.406,1.0256,24.0,0.3803,2026-09-02
10,DevExpPlatform,Developer Experience Platform for Eng Group,https://github.com/DevExpPlatform,Organization,N/D,Italy,False,608,584.0,24.0,0.041096,6,6.0,0.0,2,2.0,0.0,24.6154,24.6154,0.0,0.0,2026-09-02
11,dataciviclab,DataCivicLab,https://github.com/dataciviclab,Organization,N/D,Italy,False,43,43.0,0.0,0.0,25,21.0,4.0,39,39.0,0.0,24.0,0.0,24.0,0.0,2026-09-02
12,sisinflab,Information Systems Lab @ Polytechnic University of Bari,https://github.com/sisinflab,Organization,N/D,"Bari, Italy",False,45,44.0,1.0,0.022727,148,145.0,3.0,1093,1088.0,5.0,19.2634,1.0256,18.0,0.2377,2026-09-02
13,iit-DLSLab,"DLS Lab at Istituto Italiano di Tecnologia, Italy",https://github.com/iit-DLSLab,Organization,N/D,"Genova, Italy",False,226,216.0,10.0,0.046296,77,76.0,1.0,1750,1690.0,60.0,19.109,10.2564,6.0,2.8526,2026-09-02
