rank,login,name,github_url,account_type,sector,location,verified,followers,followers_30d_ago_estimate,followers_delta_30d,followers_growth_rate_30d,public_repos,public_repos_30d_ago_estimate,public_repos_delta_30d,total_stargazers,total_stargazers_30d_ago_estimate,total_stargazers_delta_30d,score,score_followers_growth,score_repositories_growth,score_stars_growth,snapshot_date
1,singularityos-lab,Singularity OS,https://github.com/singularityos-lab,Organization,N/D,Italy,False,240,216.0,24.0,0.111111,50,43.0,7.0,271,232.0,39.0,55.5,24.0,30.0,1.5,2026-08-19
2,OpenIPC,OpenIPC,https://github.com/OpenIPC,Organization,N/D,Italy,False,2317,2281.0,36.0,0.015783,140,139.0,1.0,6304,6134.0,170.0,46.8242,36.0,4.2857,6.5385,2026-08-19
3,TabularisDB,Tabularis,https://github.com/TabularisDB,Organization,N/D,Italy,False,51,39.0,12.0,0.307692,23,19.0,4.0,4173,3806.0,367.0,43.2582,12.0,17.1429,14.1154,2026-08-19
4,DevExpPlatform,Developer Experience Platform for Eng Group,https://github.com/DevExpPlatform,Organization,N/D,Italy,False,600,560.0,40.0,0.071429,6,6.0,0.0,2,1.0,1.0,40.0385,40.0,0.0,0.0385,2026-08-19
5,refactoringhq,Refactoring,https://github.com/refactoringhq,Organization,N/D,Italy,False,187,178.0,9.0,0.050562,4,4.0,0.0,19690,18910.0,780.0,39.0,9.0,0.0,30.0,2026-08-19
6,iit-DLSLab,"DLS Lab at Istituto Italiano di Tecnologia, Italy",https://github.com/iit-DLSLab,Organization,N/D,"Genova, Italy",False,221,211.0,10.0,0.047393,77,71.0,6.0,1723,1638.0,85.0,38.9835,10.0,25.7143,3.2692,2026-08-19
7,pagopa,PagoPA S.p.A.,https://github.com/pagopa,Organization,PMI,Italy,True,325,323.0,2.0,0.006192,777,771.0,6.0,1702,1683.0,19.0,28.4451,2.0,25.7143,0.7308,2026-08-19
8,OpenOSINT,OpenOSINT,https://github.com/OpenOSINT,Organization,N/D,Italy,False,58,47.0,11.0,0.234043,1,1.0,0.0,1422,1065.0,357.0,24.7308,11.0,0.0,13.7308,2026-08-19
9,italia,Developers Italia,https://github.com/italia,Organization,PA,Italy,True,1912,1896.0,16.0,0.008439,432,431.0,1.0,6737,6719.0,18.0,20.978,16.0,4.2857,0.6923,2026-08-19
10,gbionics,Generative Bionics,https://github.com/gbionics,Organization,N/D,Italy,False,113,98.0,15.0,0.153061,67,67.0,0.0,3175,3110.0,65.0,17.5,15.0,0.0,2.5,2026-08-19
11,agile-lab-dev,Agile Lab,https://github.com/agile-lab-dev,Organization,N/D,"Turin, Italy",False,51,52.0,0.0,0.0,123,119.0,4.0,409,408.0,1.0,17.1813,0.0,17.1429,0.0385,2026-08-19
12,typeonce-dev,Typeonce,https://github.com/typeonce-dev,Organization,N/D,Italy,False,101,101.0,0.0,0.0,15,13.0,2.0,829,630.0,199.0,16.2253,0.0,8.5714,7.6538,2026-08-19
13,NyarchLinux,Nyarch Linux,https://github.com/NyarchLinux,Organization,N/D,Italy,False,703,689.0,14.0,0.020319,34,34.0,0.0,1868,1827.0,41.0,15.5769,14.0,0.0,1.5769,2026-08-19
14,sisinflab,Information Systems Lab @ Polytechnic University of Bari,https://github.com/sisinflab,Organization,N/D,"Bari, Italy",False,45,44.0,1.0,0.022727,147,144.0,3.0,1092,1087.0,5.0,14.0495,1.0,12.8571,0.1923,2026-08-19
15,SPDM-Team,SPDM Team,https://github.com/SPDM-Team,Organization,N/D,Italy,False,432,418.0,14.0,0.033493,3,3.0,0.0,87,89.0,0.0,14.0,14.0,0.0,0.0,2026-08-19
16,freelensapp,Freelens,https://github.com/freelensapp,Organization,N/D,Italy,False,93,89.0,4.0,0.044944,22,21.0,1.0,5671,5526.0,145.0,13.8626,4.0,4.2857,5.5769,2026-08-19
17,BendingSpoons,Bending Spoons,https://github.com/BendingSpoons,Organization,N/D,"Milan, Italy",False,302,289.0,13.0,0.044983,3,3.0,0.0,2953,2953.0,0.0,13.0,13.0,0.0,0.0,2026-08-19
18,dataciviclab,DataCivicLab,https://github.com/dataciviclab,Organization,N/D,Italy,False,43,43.0,0.0,0.0,22,19.0,3.0,39,37.0,2.0,12.9341,0.0,12.8571,0.0769,2026-08-19
