rank,login,name,github_url,account_type,sector,location,verified,followers,followers_30d_ago_estimate,followers_delta_30d,followers_growth_rate_30d,public_repos,public_repos_30d_ago_estimate,public_repos_delta_30d,total_stargazers,total_stargazers_30d_ago_estimate,total_stargazers_delta_30d,score,score_followers_growth,score_repositories_growth,score_stars_growth,snapshot_date
1,singularityos-lab,Singularity OS,https://github.com/singularityos-lab,Organization,N/D,Italy,False,229,210.0,19.0,0.090476,49,39.0,10.0,253,212.0,41.0,48.645,22.3529,25.0,1.292,2026-08-04
2,iit-DLSLab,"DLS Lab at Istituto Italiano di Tecnologia, Italy",https://github.com/iit-DLSLab,Organization,N/D,"Genova, Italy",False,216,207.0,9.0,0.043478,76,64.0,12.0,1696,1588.0,108.0,43.9916,10.5882,30.0,3.4034,2026-08-04
3,refactoringhq,Refactoring,https://github.com/refactoringhq,Organization,N/D,Italy,False,180,170.0,10.0,0.058824,4,4.0,0.0,19421,18469.0,952.0,41.7647,11.7647,0.0,30.0,2026-08-04
4,DevExpPlatform,Developer Experience Platform for Eng Group,https://github.com/DevExpPlatform,Organization,N/D,Italy,False,585,551.0,34.0,0.061706,6,6.0,0.0,2,1.0,1.0,40.0315,40.0,0.0,0.0315,2026-08-04
5,OpenIPC,OpenIPC,https://github.com/OpenIPC,Organization,N/D,Italy,False,2297,2272.0,25.0,0.011004,139,139.0,0.0,6206,5994.0,212.0,36.0924,29.4118,0.0,6.6807,2026-08-04
6,NyarchLinux,Nyarch Linux,https://github.com/NyarchLinux,Organization,N/D,Italy,False,698,674.0,24.0,0.035608,34,33.0,1.0,1855,1764.0,91.0,33.6029,28.2353,2.5,2.8676,2026-08-04
7,italia,Developers Italia,https://github.com/italia,Organization,PA,Italy,True,1909,1882.0,27.0,0.014346,432,432.0,0.0,6737,6709.0,28.0,32.6471,31.7647,0.0,0.8824,2026-08-04
8,OpenOSINT,OpenOSINT,https://github.com/OpenOSINT,Organization,N/D,Italy,False,56,38.0,18.0,0.473684,1,1.0,0.0,1311,947.0,364.0,32.6471,21.1765,0.0,11.4706,2026-08-04
9,gbionics,Generative Bionics,https://github.com/gbionics,Organization,N/D,Italy,False,111,94.0,17.0,0.180851,67,66.0,1.0,3156,3077.0,79.0,24.9895,20.0,2.5,2.4895,2026-08-04
10,TabularisDB,Tabularis,https://github.com/TabularisDB,Organization,N/D,Italy,False,47,39.0,8.0,0.205128,21,19.0,2.0,4063,3806.0,257.0,22.5105,9.4118,5.0,8.0987,2026-08-04
11,pagopa,PagoPA S.p.A.,https://github.com/pagopa,Organization,PMI,Italy,True,325,321.0,4.0,0.012461,775,769.0,6.0,1691,1674.0,17.0,20.2416,4.7059,15.0,0.5357,2026-08-04
12,robotology,Robotology,https://github.com/robotology,Organization,N/D,Italy,False,334,332.0,2.0,0.006024,153,147.0,6.0,2712,2702.0,10.0,17.6681,2.3529,15.0,0.3151,2026-08-04
13,Tiledesk,Tiledesk,https://github.com/Tiledesk,Organization,N/D,Italy,False,442,429.0,13.0,0.030303,30,30.0,0.0,858,839.0,19.0,15.8929,15.2941,0.0,0.5987,2026-08-04
14,BendingSpoons,Bending Spoons,https://github.com/BendingSpoons,Organization,N/D,"Milan, Italy",False,296,283.0,13.0,0.045936,3,3.0,0.0,2953,2955.0,0.0,15.2941,15.2941,0.0,0.0,2026-08-04
15,beelzebub-labs,Beelzebub Labs,https://github.com/beelzebub-labs,Organization,N/D,Italy,False,52,43.0,9.0,0.209302,7,6.0,1.0,2241,2190.0,51.0,14.6954,10.5882,2.5,1.6071,2026-08-04
16,SPDM-Team,SPDM Team,https://github.com/SPDM-Team,Organization,N/D,Italy,False,425,413.0,12.0,0.029056,3,3.0,0.0,89,86.0,3.0,14.2122,14.1176,0.0,0.0945,2026-08-04
17,cyberpandino,Cyberpandino,https://github.com/cyberpandino,Organization,N/D,Italy,False,170,159.0,11.0,0.069182,1,1.0,0.0,520,485.0,35.0,14.0441,12.9412,0.0,1.1029,2026-08-04
18,Corsinvest,Corsinvest Srl,https://github.com/Corsinvest,Organization,N/D,Italy,False,126,118.0,8.0,0.067797,29,28.0,1.0,3249,3184.0,65.0,13.9601,9.4118,2.5,2.0483,2026-08-04
19,openapi,Openapi®,https://github.com/openapi,Organization,N/D,Home of 🍕,False,72,65.0,7.0,0.107692,23,21.0,2.0,216,211.0,5.0,13.3929,8.2353,5.0,0.1576,2026-08-04
20,Luce-Org,Lucebox AI,https://github.com/Luce-Org,Organization,N/D,Italy,False,73,64.0,9.0,0.140625,3,3.0,0.0,2745,2665.0,80.0,13.1092,10.5882,0.0,2.521,2026-08-04
21,cheshire-cat-ai,Cheshire Cat AI,https://github.com/cheshire-cat-ai,Organization,N/D,Italy,False,638,628.0,10.0,0.015924,23,23.0,0.0,3417,3401.0,16.0,12.2689,11.7647,0.0,0.5042,2026-08-04
22,ondata,onData,https://github.com/ondata,Organization,N/D,Italy,False,132,129.0,3.0,0.023256,142,139.0,3.0,794,779.0,15.0,11.5021,3.5294,7.5,0.4727,2026-08-04
23,cartabinaria,CartaBinaria,https://github.com/cartabinaria,Organization,N/D,Italy,False,293,284.0,9.0,0.03169,198,198.0,0.0,158,157.0,1.0,10.6197,10.5882,0.0,0.0315,2026-08-04
24,unitn-drive,UniTN - DISI Drive,https://github.com/unitn-drive,Organization,N/D,Italy,False,821,812.0,9.0,0.011084,5,5.0,0.0,20,20.0,0.0,10.5882,10.5882,0.0,0.0,2026-08-04
25,NethServer,NethServer,https://github.com/NethServer,Organization,N/D,Italy,False,146,140.0,6.0,0.042857,300,299.0,1.0,683,672.0,11.0,9.9055,7.0588,2.5,0.3466,2026-08-04
26,agentvoiceresponse,Agent Voice Response,https://github.com/agentvoiceresponse,Organization,N/D,Italy,False,217,209.0,8.0,0.038278,44,44.0,0.0,199,193.0,6.0,9.6008,9.4118,0.0,0.1891,2026-08-04
27,clastix,Clastix Labs,https://github.com/clastix,Organization,N/D,Italy,False,145,140.0,5.0,0.035714,53,52.0,1.0,2410,2382.0,28.0,9.2647,5.8824,2.5,0.8824,2026-08-04
28,freelensapp,Freelens,https://github.com/freelensapp,Organization,N/D,Italy,False,92,90.0,2.0,0.022222,21,20.0,1.0,5590,5468.0,122.0,8.6975,2.3529,2.5,3.8445,2026-08-04
29,CoralMC-It,CoralMC,https://github.com/CoralMC-It,Organization,N/D,Italy,False,43,42.0,1.0,0.02381,4,1.0,3.0,0,0.0,0.0,8.6765,1.1765,7.5,0.0,2026-08-04
30,polimi-ispl,Image and Sound Processing Lab,https://github.com/polimi-ispl,Organization,N/D,"Milan, Italy",False,97,92.0,5.0,0.054348,71,70.0,1.0,902,894.0,8.0,8.6345,5.8824,2.5,0.2521,2026-08-04
31,Arubacloud,ArubaCloud,https://github.com/Arubacloud,Organization,N/D,24036 Ponte San Pietro (BG) Italy,False,55,52.0,3.0,0.057692,22,20.0,2.0,143,141.0,2.0,8.5924,3.5294,5.0,0.063,2026-08-04
32,teamdigitale,Team Digitale,https://github.com/teamdigitale,Organization,PA,"Rome, Italy",True,152,147.0,5.0,0.034014,155,154.0,1.0,336,335.0,1.0,8.4139,5.8824,2.5,0.0315,2026-08-04
33,ArtisanROM,ArtisanROM,https://github.com/ArtisanROM,Organization,N/D,Italy,False,51,45.0,6.0,0.133333,2,2.0,0.0,185,164.0,21.0,7.7206,7.0588,0.0,0.6618,2026-08-04
34,agile-lab-dev,Agile Lab,https://github.com/agile-lab-dev,Organization,N/D,"Turin, Italy",False,52,52.0,0.0,0.0,121,118.0,3.0,409,404.0,5.0,7.6576,0.0,7.5,0.1576,2026-08-04
35,dataciviclab,DataCivicLab,https://github.com/dataciviclab,Organization,N/D,Italy,False,43,43.0,0.0,0.0,21,18.0,3.0,39,35.0,4.0,7.6261,0.0,7.5,0.1261,2026-08-04
36,INGV,Istituto Nazionale di Geofisica e Vulcanologia,https://github.com/INGV,Organization,N/D,"Via di Vigna Murata 605 - 00143, Rome, Italy",False,71,69.0,2.0,0.028986,78,76.0,2.0,148,142.0,6.0,7.542,2.3529,5.0,0.1891,2026-08-04
37,CentroEPiaggio,"Bioengineering and Robotics Research Center ""E. Piaggio"" - University of Pisa",https://github.com/CentroEPiaggio,Organization,N/D,"Via Diotisalvi, 2. Pisa, Italy",False,48,46.0,2.0,0.043478,167,165.0,2.0,476,470.0,6.0,7.542,2.3529,5.0,0.1891,2026-08-04
38,ZiggyCreatures,ZiggyCreatures,https://github.com/ZiggyCreatures,Organization,N/D,Italy,False,72,67.0,5.0,0.074627,1,1.0,0.0,3852,3802.0,50.0,7.458,5.8824,0.0,1.5756,2026-08-04
39,NON-OS,NØNOS,https://github.com/NON-OS,Organization,N/D,Italy,False,41,39.0,2.0,0.051282,18,16.0,2.0,102,99.0,3.0,7.4475,2.3529,5.0,0.0945,2026-08-04
40,commercelayer,Commerce Layer,https://github.com/commercelayer,Organization,N/D,Italy,False,100,98.0,2.0,0.020408,90,88.0,2.0,671,670.0,1.0,7.3845,2.3529,5.0,0.0315,2026-08-04
41,mosaico-labs,mosaico,https://github.com/mosaico-labs,Organization,N/D,Italy,False,72,71.0,1.0,0.014085,9,7.0,2.0,1094,1078.0,16.0,6.6807,1.1765,5.0,0.5042,2026-08-04
42,eml-eda,"Efficient ML @ EDA Group, Politecnico di Torino",https://github.com/eml-eda,Organization,N/D,Italy,False,40,39.0,1.0,0.025641,57,55.0,2.0,262,257.0,5.0,6.334,1.1765,5.0,0.1576,2026-08-04
