rank,login,name,github_url,account_type,sector,location,verified,followers,followers_30d_ago_estimate,followers_delta_30d,followers_growth_rate_30d,public_repos,public_repos_30d_ago_estimate,public_repos_delta_30d,total_stargazers,total_stargazers_30d_ago_estimate,total_stargazers_delta_30d,score,score_followers_growth,score_repositories_growth,score_stars_growth,snapshot_date
1,singularityos-lab,Singularity OS,https://github.com/singularityos-lab,Organization,N/D,Italy,False,227,210.0,17.0,0.080952,49,39.0,10.0,253,211.0,42.0,43.1033,17.0,25.0,1.1033,2026-08-01
2,refactoringhq,Refactoring,https://github.com/refactoringhq,Organization,N/D,Italy,False,180,168.0,12.0,0.071429,4,4.0,0.0,19371,18229.0,1142.0,42.0,12.0,0.0,30.0,2026-08-01
3,iit-DLSLab,"DLS Lab at Istituto Italiano di Tecnologia, Italy",https://github.com/iit-DLSLab,Organization,N/D,"Genova, Italy",False,215,206.0,9.0,0.043689,76,64.0,12.0,1685,1582.0,103.0,41.7058,9.0,30.0,2.7058,2026-08-01
4,DevExpPlatform,Developer Experience Platform for Eng Group,https://github.com/DevExpPlatform,Organization,N/D,Italy,False,584,544.0,40.0,0.073529,6,6.0,0.0,2,1.0,1.0,40.0263,40.0,0.0,0.0263,2026-08-01
5,NyarchLinux,Nyarch Linux,https://github.com/NyarchLinux,Organization,N/D,Italy,False,698,671.0,27.0,0.040238,34,33.0,1.0,1850,1758.0,92.0,31.9168,27.0,2.5,2.4168,2026-08-01
6,italia,Developers Italia,https://github.com/italia,Organization,PA,Italy,True,1906,1880.0,26.0,0.01383,432,431.0,1.0,6729,6700.0,29.0,29.2618,26.0,2.5,0.7618,2026-08-01
7,OpenIPC,OpenIPC,https://github.com/OpenIPC,Organization,N/D,Italy,False,2294,2271.0,23.0,0.010128,139,139.0,0.0,6198,5977.0,221.0,28.8056,23.0,0.0,5.8056,2026-08-01
8,OpenOSINT,OpenOSINT,https://github.com/OpenOSINT,Organization,N/D,Italy,False,53,38.0,15.0,0.394737,1,1.0,0.0,1236,947.0,289.0,22.5919,15.0,0.0,7.5919,2026-08-01
9,gbionics,Generative Bionics,https://github.com/gbionics,Organization,N/D,Italy,False,110,94.0,16.0,0.170213,67,66.0,1.0,3144,3070.0,74.0,20.444,16.0,2.5,1.944,2026-08-01
10,pagopa,PagoPA S.p.A.,https://github.com/pagopa,Organization,PMI,Italy,True,324,321.0,3.0,0.009346,775,769.0,6.0,1689,1675.0,14.0,18.3678,3.0,15.0,0.3678,2026-08-01
11,robotology,Robotology,https://github.com/robotology,Organization,N/D,Italy,False,334,331.0,3.0,0.009063,153,147.0,6.0,2708,2700.0,8.0,18.2102,3.0,15.0,0.2102,2026-08-01
12,TabularisDB,Tabularis,https://github.com/TabularisDB,Organization,N/D,Italy,False,46,39.0,7.0,0.179487,21,19.0,2.0,4042,3806.0,236.0,18.1996,7.0,5.0,6.1996,2026-08-01
13,Tiledesk,Tiledesk,https://github.com/Tiledesk,Organization,N/D,Italy,False,442,428.0,14.0,0.03271,30,30.0,0.0,858,838.0,20.0,14.5254,14.0,0.0,0.5254,2026-08-01
14,BendingSpoons,Bending Spoons,https://github.com/BendingSpoons,Organization,N/D,"Milan, Italy",False,293,279.0,14.0,0.050179,3,3.0,0.0,2953,2955.0,0.0,14.0,14.0,0.0,0.0,2026-08-01
15,openapi,Openapi®,https://github.com/openapi,Organization,N/D,Home of 🍕,False,72,64.0,8.0,0.125,23,21.0,2.0,216,211.0,5.0,13.1313,8.0,5.0,0.1313,2026-08-01
16,cheshire-cat-ai,Cheshire Cat AI,https://github.com/cheshire-cat-ai,Organization,N/D,Italy,False,639,627.0,12.0,0.019139,23,23.0,0.0,3417,3398.0,19.0,12.4991,12.0,0.0,0.4991,2026-08-01
