rank,login,name,github_url,account_type,sector,location,verified,followers,followers_30d_ago_estimate,followers_delta_30d,followers_growth_rate_30d,public_repos,public_repos_30d_ago_estimate,public_repos_delta_30d,total_stargazers,total_stargazers_30d_ago_estimate,total_stargazers_delta_30d,score,score_followers_growth,score_repositories_growth,score_stars_growth,snapshot_date
1,OpenIPC,OpenIPC,https://github.com/OpenIPC,Organization,N/D,Italy,False,2350,2316.0,34.0,0.01468,151,140.0,11.0,6447,6294.0,153.0,75.2819,40.0,30.0,5.2819,2026-09-17
2,TabularisDB,Tabularis,https://github.com/TabularisDB,Organization,N/D,Italy,False,59,51.0,8.0,0.156863,24,23.0,1.0,5031,4162.0,869.0,42.139,9.4118,2.7273,30.0,2026-09-17
3,unitn-drive,UniTN - DISI Drive,https://github.com/unitn-drive,Organization,N/D,Italy,False,858,826.0,32.0,0.038741,5,5.0,0.0,20,20.0,0.0,37.6471,37.6471,0.0,0.0,2026-09-17
4,DevExpPlatform,Developer Experience Platform for Eng Group,https://github.com/DevExpPlatform,Organization,N/D,Italy,False,624,600.0,24.0,0.04,6,6.0,0.0,2,2.0,0.0,28.2353,28.2353,0.0,0.0,2026-09-17
5,dataciviclab,DataCivicLab,https://github.com/dataciviclab,Organization,N/D,Italy,False,43,43.0,0.0,0.0,32,22.0,10.0,41,39.0,2.0,27.3418,0.0,27.2727,0.069,2026-09-17
6,SPDM-Team,SPDM Team,https://github.com/SPDM-Team,Organization,N/D,Italy,False,454,431.0,23.0,0.053364,3,3.0,0.0,91,87.0,4.0,27.1969,27.0588,0.0,0.1381,2026-09-17
7,italia,Developers Italia,https://github.com/italia,Organization,PA,Italy,True,1929,1910.0,19.0,0.009948,433,432.0,1.0,6771,6737.0,34.0,26.254,22.3529,2.7273,1.1738,2026-09-17
8,un-fao,Food and Agriculture Organization of the United Nations (FAO),https://github.com/un-fao,Organization,N/D,Italy,False,135,131.0,4.0,0.030534,41,35.0,6.0,72,56.0,16.0,21.6219,4.7059,16.3636,0.5524,2026-09-17
9,refactoringhq,Refactoring,https://github.com/refactoringhq,Organization,N/D,Italy,False,195,187.0,8.0,0.042781,4,4.0,0.0,19996,19680.0,316.0,20.3209,9.4118,0.0,10.9091,2026-09-17
10,NyarchLinux,Nyarch Linux,https://github.com/NyarchLinux,Organization,N/D,Italy,False,717,703.0,14.0,0.019915,34,34.0,0.0,1934,1867.0,67.0,18.7836,16.4706,0.0,2.313,2026-09-17
